k,P_k_M_nu
0.5485720307982025,0.8855358088854783
0.552986161216737,0.8855070854696693
0.5574358103023889,0.8854777801714325
0.5619212638590638,0.8854433626521595
0.5664428099904124,0.885413228064555
0.5710007391183345,0.8853841836437932
0.5755953440016357,0.8853526000679104
0.5802269197548281,0.8853198003971069
0.5848957638670874,0.8852868420720845
0.5896021762213611,0.8852567611932461
0.5943464591136295,0.8852273603778148
0.5991289172723226,0.8852045226250287
0.6039498578778933,0.8851796149312838
0.6088095905825471,0.8851554837875244
0.6137084275301321,0.8851303810437497
0.6186466833761869,0.8851067442598625
0.623624675308154,0.8850853007587096
0.6286427230657493,0.8850635147230717
0.6337011489615013,0.8850384711665856
0.638800277901453,0.8850111714765441
0.6439404374060311,0.8849858152806721
0.6491219576310824,0.884960515345727
0.6543451713890803,0.8849375550868821
0.6596104141705014,0.8849117692454661
0.664918024165374,0.8848875489669018
0.6702683422850003,0.884866651435721
0.6756617121838555,0.884846946728121
0.6810984802816571,0.8848269098631099
0.686578995785618,0.8848052722306294
0.6921036107128763,0.8847848647624234
0.6976726799131051,0.8847648369839016
0.7032865610913049,0.8847465733015674
0.7089456148307793,0.8847267668361382
0.7146502046162954,0.8847041169364416
0.7204006968574302,0.88468193546047
0.7261974609121066,0.88466296709124
0.7320408691103153,0.8846448161166318
0.7379312967780338,0.8846256255887475
0.743869122261329,0.8846056464624665
0.7498547269506612,0.8845881486074187
0.7558884953053815,0.8845660968817389
0.7619708148784242,0.8845314712509461
0.7681020763412013,0.884503309569327
0.7742826735086942,0.884480850683599
0.7805130033647495,0.8844631868127473
0.7867934660875773,0.884449410336998
0.793124465075454,0.8844386137532766
0.7995064069726363,0.8844298896399695
0.8059397016954752,0.8844223306310207
0.8124247624587486,0.8844150293993186
0.8189620058022012,0.8844070829536352
0.8255518516172995,0.884397810039046
0.8321947231742016,0.8843871094584819
0.838891047148944,0.8843751350520012
0.8456412536508474,0.8843620471070953
0.852445776250143,0.8843480059064112
0.8593050520058199,0.8843331717258762
0.8662195214937011,0.8843177048331181
0.8731896288347374,0.8843017654861666
0.8802158217235362,0.884285513932464
0.8872985514571169,0.8842691104081412
0.8944382729638979,0.8842527151376021
0.9016354448329168,0.8842364883334005
0.9088905293432861,0.8842205864545184
0.9162039924938854,0.8842051057473291
0.9235763040332933,0.8841900627955613
0.931007937489959,0.884175446308537
0.9384993702026171,0.8841612442827859
0.9460510833509507,0.8841474447161989
0.9536635619864922,0.8841340356079839
0.9613372950637825,0.8841210049585944
0.9690727754717761,0.8841083407696959
0.9768705000654989,0.8840960310440965
0.9847309696979624,0.8840840637857149
0.9926546892523334,0.8840724269995243
1.000642167674363,0.8840611086915068
1.0086939180050767,0.884050096868611
1.016810457413726,0.8840393795387131
1.0249923072310108,0.8840289447105671
1.033239992982559,0.8840187803937767
1.0415540444226852,0.8840088746304389
1.0499349955684154,0.8839992192719898
1.058383384733789,0.8839898122739243
1.0668997545644328,0.8839806454042827
1.075484652072418,0.8839717080273671
1.084138628671393,0.8839629895060022
1.0928622402120023,0.8839544792036051
1.1016560470175885,0.883946166484152
1.110520613920182,0.8839380407121589
1.1194565102967835,0.8839300912526523
1.1284643101059306,0.8839223074711536
1.1375445919245666,0.8839146787336548
1.1466979389852021,0.8839071944066011
1.155924939213377,0.8838998438568699
1.1652261852654227,0.8838926164517601
1.1746022745665285,0.8838855015589693
1.1840538093491162,0.8838784885465848
1.1935813966915196,0.8838715667830681
1.2031856485569785,0.8838647256372459
1.212867181832949,0.8838579544782964
1.2226266183707197,0.8838512426757447
1.2324645850253584,0.8838445795994444
1.2423817136959745,0.8838379546195915
1.2523786413663058,0.8838313571066971
1.2624560101456328,0.8838247765684636
1.2726144673100221,0.8838182070660761
1.2828546653439001,0.8838116483247584
1.293177261981964,0.8838051021399542
1.3035829202514262,0.8837985713838221
1.3140723085146067,0.8837920589444148
1.3246461005118548,0.8837855677097011
1.3353049754048283,0.8837791005675687
1.346049617820116,0.8837726604058156
1.3568807178932114,0.8837662501121657
1.3677989713128405,0.8837598725742581
1.3788050793656463,0.8837535306796526
1.3898997489812335,0.8837472273158291
1.401083692777574,0.8837409653701929
1.41235762910678,0.8837347477300689
1.4237222821012416,0.8837285772827099
1.4351783817201451,0.8837224569152956
1.4467266637963496,0.883716389514933
1.4583678700836558,0.8837103779686575
1.4701027483044482,0.8837044251634374
1.481932052197721,0.8836985339861774
1.4938565415674927,0.8836927073237126
1.5058769823316072,0.8836869480628179
1.5179941465709303,0.8836812590902091
1.5302088125789406,0.8836756432925407
1.5425217649117184,0.8836701035564172
1.5549337944383441,0.8836646427683842
1.5674456983916873,0.8836592638149382
1.5800582804196197,0.8836539695846637
1.5927723506366323,0.8836487630921165
1.6055887256758696,0.8836436474686654
1.6185082287415828,0.8836386239632389
1.6315316896620042,0.8836336918563505
1.644659944942648,0.8836288503373382
1.6578938378200396,0.8836240985955874
1.6712342183158755,0.8836194358205272
1.6846819432916271,0.8836148612016306
1.6982378765035682,0.8836103739284159
1.7119028886582608,0.8836059731904408
1.7256778574684792,0.8836016581773082
1.7395636677095871,0.8835974280786566
1.7535612112763663,0.883593282084172
1.7676713872403038,0.8835892193835732
1.7818951019073404,0.8835852391666212
1.796233268876083,0.8835813406231139
1.8106868090964852,0.8835775229428867
1.8252566509289994,0.883573785315809
1.8399437302042128,0.8835701269317899
1.854748990282946,0.8835665469807691
1.8696733821168523,0.8835630446527243
1.8847178643094966,0.8835596191376635
1.8998834031779268,0.8835562696256299
1.9151709728147417,0.8835529953066957
1.9305815551506569,0.8835497953709677
1.9461161400175746,0.8835466690085816
1.9617757252121624,0.8835436154097035
1.977561316559939,0.883540633764528
1.9934739279798885,0.8835377236573932
2.0095145815495714,0.8835348900934461
2.025684307570783,0.8835321410513273
2.041984144635727,0.8835294766645229
2.058415139693726,0.8835268931821791
2.0749783481184667,0.8835243868269393
2.0916748337757887,0.8835219538215092
2.1085056690920156,0.8835195903886595
2.1254719351228393,0.883517292751215
2.1425747216227533,0.8835150571320548
2.159815127115058,0.8835128797541102
2.1771942589624063,0.8835107568403635
2.1947132334379384,0.8835086846138421
2.21237317579698,0.8835066592976188
2.230175220349316,0.8835046771148072
2.2481205105320505,0.8835027342885643
2.2662101989830488,0.8835008270420843
2.284445447614972,0.8834989515985991
2.302827427689908,0.8834971041813758
2.3213573198946036,0.883495281013717
2.3400363144162957,0.8834934783189569
2.3588656110191697,0.8834916923204632
2.3778464191214055,0.8834899192416372
2.3969799578728703,0.8834881553059072
2.4162674562334208,0.8834863967367349
2.4357101530518417,0.8834846397576129
2.4553092971454173,0.883482880592061
2.475066147380144,0.8834811154636311
2.4949819727515887,0.8834793405959037
2.515058052466395,0.883477549862948
2.535295676024448,0.8834757240773717
2.555696143301707,0.8834738445277489
2.5762607646336857,0.8834719103226258
2.596990860899621,0.8834699245498868
2.6178877636073166,0.8834678902973954
2.638952814978664,0.8834658106529955
2.660187368035853,0.8834636887045082
2.681592786688281,0.8834615275397327
2.703170445820155,0.8834593302464427
2.7249217313788012,0.883457099912387
2.746848040463684,0.8834548396252859
2.768950781416153,0.8834525524728313
2.7912313739098855,0.8834502415426883
2.8136912490420825,0.8834479099224872
2.8363318494253886,0.8834455606998312
2.8591546292805514,0.8834431969622913
2.8821610545298246,0.8834408217974038
2.905352602891129,0.8834384382926762
2.9287307639729647,0.8834360495355791
2.95229703937009,0.8834336586135533
2.976052942759971,0.883431268614003
3.0,0.8834288826243
0.001,0.9573471856439546
0.0010080465830751737,0.9573727103513062
0.0010161579136495332,0.9573985627058081
0.0010243345127192093,0.9574247474827541
0.0010325769054725718,0.9574512694402891
0.0010408856213239628,0.9574781320420056
0.0010492611939476987,0.9575053387148386
0.0010577041613123548,0.957532892886471
0.0010662150657153116,0.957560797985358
0.0010747944538175916,0.9575890574407343
0.001083442876678971,0.9576176746826218
0.0010921608897933733,0.9576466534673495
0.0011009490531245514,0.9576759985507838
0.001109807931142052,0.9577057133211394
0.001118738092857473,0.9577358008811795
0.0011277401118610121,0.9577662643344722
0.0011368145663583063,0.9577971067854195
0.001145962039207576,0.9578283313392686
0.001155183117957055,0.9578599411021119
0.0011644783948827348,0.9578919393454339
0.0011738484670264036,0.9579243317673435
0.001183293936233997,0.9579571243638871
0.001192815409194253,0.9579903224663855
0.001202413497477682,0.9580239314062545
0.0012120888175758463,0.9580579565161582
0.0012218419909409593,0.9580924031300642
0.0012316736440258014,0.9581272765832431
0.0012415844083239556,0.9581625821911208
0.0012515749204103747,0.9581983241401261
0.0012616458219822607,0.9582345030700768
0.0012717977599002869,0.958271118080802
0.0012820313862301443,0.9583081682491624
0.0012923473582844252,0.9583456526524576
0.001302746338664842,0.9583835703684344
0.0013132289953047872,0.9584219204752706
0.001323796001512234,0.9584607021901926
0.0013344480360129836,0.9584999233287477
0.0013451857829942645,0.9585396038159572
0.0013560099321486704,0.9585797635837432
0.0013669211787184653,0.9586204225397595
0.001377920223540238,0.9586616005957789
0.0013890077730899163,0.9587033176678159
0.0014001845395281462,0.9587455936762178
0.0014114512407460333,0.9587884482243092
0.0014228086004112533,0.9588318902661485
0.001434257348014534,0.9588759139287459
0.0014457982189165113,0.9589205112611954
0.0014574319543949597,0.9589656742973938
0.0014691593016924116,0.9590113950707233
0.0014809810140641437,0.9590576656140188
0.0014928978508265659,0.9591044779595198
0.0015049105774059901,0.9591518248937386
0.001517019965387795,0.9591997061131916
0.001529226792565985,0.959248123316946
0.0015415318429931487,0.9592970776885077
0.0015539359070308185,0.9593465704125
0.0015664397814002375,0.9593966026746928
0.0015790442692335315,0.959447175661981
0.0015917501801252943,0.9594982905680894
0.0016045583301845952,0.9595499501335126
0.0016174695420873876,0.9596021590509513
0.0016304846451293568,0.9596549205346618
0.0016436044752791853,0.9597082376990772
0.0016568298752322466,0.9597621136602534
0.0016701616944647325,0.9598165515359048
0.0016836007892882159,0.9598715544454157
0.0016971480229046516,0.959927125834425
0.0017108042654618188,0.9599832703098639
0.001724570394109219,0.9600399907817577
0.0017384472930544038,0.9600972897457932
0.001752435853619777,0.960155169699271
0.0017665369742998413,0.9602136331411141
0.001780751560818911,0.9602726825718993
0.0017950805261892856,0.9603323206517913
0.0018095247907698943,0.9603925508500282
0.0018240852823254105,0.9604533745409134
0.0018387629360858435,0.9605147923819666
0.0018535586948066087,0.9605768050319444
0.0018684735088290785,0.960639413150857
0.001883508336141633,0.9607026173999464
0.0018986641424411789,0.9607664187183366
0.0019139419011951853,0.9608308194863742
0.0019293425937042083,0.9608958208930194
0.0019448672091649203,0.9609614237150147
0.001960516744733647,0.9610276287304251
0.0019762922055904155,0.9610944367186036
0.001992194605003517,0.9611618484603881
0.0020082249643945905,0.9612298653341383
0.0020243843134042294,0.9612984887086775
0.002040673689958113,0.961367717487472
0.0020570941403336824,0.9614375503671184
0.00207364671922733,0.9615079860449546
0.002090332489822154,0.9615790232190156
0.002107152523856243,0.9616506606405617
0.002124107901691514,0.9617228977009413
0.0021411997123831077,0.9617957328940189
0.0021584290537493365,0.9618691641353552
0.0021757970324421992,0.9619431893402122
0.0021933047640184593,0.9620178064242891
0.0022109533730113083,0.9620930133120683
0.002228743993002579,0.9621688087396874
0.002246677766695569,0.9622451906319168
0.00226475584598843,0.9623221549772853
0.0022829793920481614,0.9623996977045398
0.002301349575385187,0.962477814742122
0.0023198675759285394,0.9625565020196423
0.00233853458310165,0.9626357560371939
0.002357351795898744,0.9627155729486538
0.0023763204229618534,0.9627959471151781
0.0023954416826584453,0.9628768728051736
0.0024147168031596906,0.9629583442860347
0.0024341470225193325,0.9630403558282917
0.002453733588753221,0.9631229021223686
0.002473477759919468,0.9632059772436949
0.002493380804199255,0.9632895741048585
0.0025134439999782874,0.9633736855834062
0.0025336686359289096,0.963458304555169
0.0025540560110928734,0.9635434239857298
0.002574607434964779,0.9636290380924777
0.002595324227576183,0.9637151395524357
0.0026162077195803833,0.9638017199880092
0.0026372592523378974,0.963888771018241
0.002658480178002605,0.9639762842597817
0.0026798718596086056,0.9640642513764018
0.0027014356711577664,0.9641526622850347
0.0027231729977079747,0.9642415040009645
0.002745085235462102,0.964330763309887
0.0027671737918576805,0.9644204269931088
0.0027894400856573066,0.9645104820114467
0.002811885547039765,0.964600917478605
0.0028345116176919007,0.9646917234468306
0.0028573197509012037,0.9647828898420656
0.002880311411649165,0.9648744065868199
0.0029034880767053704,0.9649662636071609
0.0029268512347223564,0.9650584502476875
0.002950402386331225,0.9651509511322617
0.0029741430442380297,0.9652437489564453
0.002998074733320941,0.9653368264048923
0.0030221989907281872,0.9654301662151572
0.003046517365976788,0.9655237524497444
0.003071031421052076,0.9656175676882577
0.00309574273050804,0.9657115931201471
0.0031206528815684383,0.9658058099232476
0.003145763474228759,0.9659001992670794
0.0031710761213589876,0.965994744804134
0.0031965924488072026,0.966089440943727
0.0032223140955040027,0.9661842849869305
0.003248242713567779,0.9662792742338323
0.0032743799684108294,0.9663744064488446
0.0033007275388463285,0.9664696701714102
0.0033272871171961724,0.9665650313598197
0.0033540604093996434,0.9666604533525851
0.0033810491351230288,0.9667558994793152
0.0034082550278700403,0.9668513342947092
0.003435679835093175,0.9669467306065623
0.003463325318305951,0.9670420656296861
0.0034911932531960523,0.9671373166261201
0.0035192854297393804,0.9672324607910967
0.003547603652315027,0.967327475397671
0.0035761497398211694,0.9674223384736153
0.0036049255257918976,0.9675170281389898
0.003633932858515,0.9676115226440032
0.0036631736011506406,0.967705801191656
0.0036926496318510824,0.9677998371745171
0.0037223628438812816,0.9678936017090667
0.003752315145740512,0.9679870658980924
0.0037825084612849455,0.9680802006225592
0.0038129447298512224,0.9681729760817646
0.003843625906381016,0.9682653622411377
0.003874553961546601,0.9683573290745873
0.0039057308818774288,0.9684488487174898
0.003937158669887723,0.9685398975414151
0.003968839344205115,0.9686304524865366
0.004000774939700279,0.9687204904663026
0.00403296750761765,0.968809985885248
0.004065419115707172,0.9688989023675871
0.004098131848357109,0.9689871992391447
0.004131107806727929,0.9690748359951231
0.004164349108887265,0.9691617790187635
0.004197857889945951,0.9692480060482528
0.004231636302195171,0.9693334966340786
0.004265686515244709,0.9694182299264108
0.00430001071616227,0.969502178760913
0.004334611109614007,0.9695853080267443
0.004369489918006087,0.9696675817619697
0.004404649381627456,0.9697489635558721
0.004440091758793735,0.9698294116304782
0.0044758193259922625,0.9699088798140574
0.004511834378028327,0.9699873220760795
0.004548139228172557,0.9700647012671361
0.004584736208309503,0.9701409950646674
0.004621627669087418,0.970216183481339
0.004658815980069256,0.9702902504996931
0.004696303529884825,0.9703631786806003
0.004734092726384275,0.9704349366079511
0.004772185996792701,0.970505488411761
0.0048105857878660745,0.9705747602132226
0.004849294566048389,0.9706426691338234
0.0048883148176300855,0.9707091357782571
0.004927649048907749,0.9707741108132368
0.004967299786345086,0.9708376068749612
0.005007269576735204,0.9708996485443003
0.005047560987364188,0.9709602609369958
0.00508817660617602,0.9710194177312715
0.005129119041938771,0.9710770480454557
0.005170390924412187,0.9711330724373447
0.005211994904516594,0.9711874226967719
0.005253933654503168,0.9712400740766043
0.005296209868125579,0.9712910129699566
0.005338826260813006,0.971340235169931
0.005381785569844557,0.9713876995440482
0.0054250905545250765,0.9714333552158817
0.005468743996362408,0.9714771414562083
0.005512748699245991,0.9715190213826604
0.0055571074896270285,0.9715589640090339
0.005601823216699982,0.9715969435783433
0.005646898752585596,0.9716329252483397
0.00569233699251537,0.9716668746564109
0.00573814085501753,0.9716987552115447
0.005784313282104477,0.9717285254275961
0.005830857239461761,0.9717561425283909
0.005877775716638568,0.9717815810348933
0.0059250717272397325,0.9718048269442134
0.005972748309119337,0.9718258622475978
0.006020808524575762,0.9718446329325295
0.006069255460548475,0.9718610760902228
0.00611809222881623,0.9718751475539125
0.006167321966196975,0.9718868274646298
0.006216947834749322,0.971896095658109
0.006266973021975653,0.9719029284558989
0.0063174007410268535,0.9719073032739906
0.006368234230908689,0.9719091934148488
0.006419476756689861,0.9719085522222883
0.006471131609711706,0.9719053288861274
0.00652320210779964,0.9718994614107469
0.006575691595476192,0.9718908765546482
0.0066286034441759125,0.9718795515641161
0.006681941052461856,0.9718655856921825
0.0067357078462439044,0.9718490769678672
0.006789907278998805,0.9718299487296769
0.006844542831991996,0.9718080229695392
0.006899618014501204,0.9717831884973606
0.006955136364041846,0.9717554440113707
0.007011101446594278,0.9717248067631904
0.007067516856832761,0.9716913023914899
0.007124386218356457,0.971654948965202
0.007181713183922084,0.9716156997865103
0.007239501435678584,0.9715734676639054
0.007297754685403611,0.971528217403045
0.00735647667474195,0.9714799595665081
0.007415671175445838,0.9714286869783157
0.007475341989617234,0.9713743925714724
0.007535492949952023,0.9713170709075246
0.00759612791998619,0.971256665072914
0.007657250794344013,0.9711930977620427
0.007718865498988134,0.9711263393326535
0.007780975991471834,0.9710564068426104
0.007843586261193145,0.9709833324120553
0.007906700329651127,0.970907075554169
0.007970322250704168,0.9708275409439207
0.008034456110830365,0.9707447612732828
0.008099106029389997,0.9706588136508956
0.008164276158890125,0.9705695943543345
0.008229970685251293,0.9704770258349096
0.008296193828076403,0.9703812015321303
0.008362949840921773,0.9702821215269348
0.008430243011570252,0.9701796732191801
0.008498077662306754,0.9700738335199448
0.008566458150195784,0.9699646167572353
0.008635388867361333,0.969852018235146
0.008704874241268985,0.9697360549833226
0.008774918735010295,0.9696167312092613
0.008845526847589455,0.9694940487287674
0.008916703114212254,0.969368020451357
0.008988452106577432,0.9692386058458488
0.009060778433170217,0.969105780733311
0.009133686739558463,0.9689695939343588
0.009207181708690934,0.9688301039117615
0.009281268061198134,0.9686872352247449
0.009355950555695523,0.9685407353070166
0.009431233989089143,0.9683907374433277
0.009507123196883752,0.9682376832008284
0.009583623053493386,0.9680813698070836
0.009660738472554472,0.967921375693902
0.009738474407241397,0.9677578572042818
0.009816835850584729,0.9675911537650064
0.009895827835791793,0.9674214268409393
0.009975455436570108,0.9672483394497612
0.01005572376745316,0.9670715286291041
0.010136637984128971,0.9668913272801555
0.010218203283771227,0.9667080692780767
0.010300424905373105,0.9665217677561877
0.010383308130083778,0.9663321074860484
0.010466858281547618,0.9661389867648724
0.010551080726246161,0.9659427322599404
0.010635980873842765,0.9657433180048605
0.0107215641775301,0.965540672612367
0.0108078361343804,0.9653349735708304
0.010894802285698552,0.9651261573792755
0.010982468217378017,0.9649139512636271
0.011070839560259605,0.964698572636055
0.011159921990493153,0.964480215625843
0.011249721229902114,0.9642588396718385
0.01134024304635106,0.9640343174438257
0.011431493254116186,0.963806789437541
0.011523477714258719,0.9635762726478264
0.011616202335001415,0.9633424630999624
0.01170967307210803,0.9631056830703842
0.011803895929265866,0.9628661780729204
0.011898876958471407,0.9626238313969004
0.011994622260419018,0.9623783920170846
0.012091137984892808,0.9621295640137464
0.012188430331161636,0.9618778080418352
0.01228650554837729,0.9616234569549078
0.012385369935975889,0.9613662685642368
0.012485029844082477,0.9611061811721572
0.012585491673918911,0.9608431010676568
0.012686761878215005,0.9605772011896435
0.01278884696162301,0.9603084917378711
0.012891753481135386,0.9600367192812103
0.012995488046506002,0.9597619209043278
0.013100057320674638,0.9594844359252338
0.013205468020194984,0.9592047538379285
0.013311726915666032,0.9589221019718926
0.013418840832166958,0.9586364532864812
0.013526816649695524,0.9583485185824465
0.013635661303609941,0.9580581349205346
0.01374538178507437,0.9577648383954622
0.013855985141507949,0.9574684741268361
0.013967478477037458,0.95716992593165
0.014079868952953642,0.956868890898606
0.014193163788171141,0.9565650626764898
0.014307370259692209,0.956258797455486
0.01442249570307409,0.9559501318518535
0.014538547512900204,0.9556393627651748
0.014655533143255116,0.9553259405285008
0.01477346010820328,0.955009982481127
0.014892335982271703,0.9546917514981418
0.01501216840093645,0.9543712974704629
0.015132965061113075,0.954048339524539
0.015254733721651021,0.9537237090961767
0.01537748220383194,0.9533963317326491
0.015501218391872079,0.9530674951035513
0.01562595023342869,0.9527364693527477
0.015751685740110495,0.9524026111122161
0.01587843298799232,0.952066809905714
0.016006200118133782,0.9517295201082554
0.0161349953371022,0.9513902198230749
0.016264826917499732,0.9510487143636628
0.016395703198494715,0.9507058618628235
0.016527632586357286,0.9503609518539695
0.01666062355499936,0.9500141536382435
0.016794684646518857,0.9496652568320361
0.016929824471748414,0.9493146728928881
0.017066051710808446,0.948962228606095
0.017203375113664668,0.9486084245155588
0.01734180350069015,0.9482529155349221
0.01748134576323179,0.94789559805168
0.01762201086418147,0.9475368502088847
0.017763807838551717,0.9471762439687745
0.017906745794056038,0.9468142153550656
0.018050833911693927,0.9464508362651187
0.018196081446340533,0.9460852749741779
0.01834249772734114,0.9457180998930069
0.018490092159110377,0.9453500634777605
0.018638874221736264,0.9449798500858277
0.01878885347158918,0.9446095326040723
0.01894003954193559,0.9442357105985469
0.019092442143556848,0.9438618382397738
0.019246071065372926,0.943487012725493
0.019400936175071135,0.943108963198004
0.019557047419739987,0.942729616235187
0.01971441482650804,0.9423504808611929
0.01987304850318797,0.9419671325986133
0.02003295863892583,0.9415838057178686
0.020194155504855454,0.9411996703454437
0.02035664945475825,0.9408120676746139
0.02052045092572815,0.9404234527452467
0.020685570438842046,0.940032928359147
0.020852018599835546,0.9396405222521861
0.02101980609978419,0.9392473981792465
0.021188943715790137,0.9388506484265833
0.02135944231167442,0.9384529698915622
0.02153131283867469,0.9380543887405711
0.02170456633614864,0.9376535190393285
0.02187921393228308,0.9372485150606531
0.022055266844808682,0.9368426191134485
0.022232736381720557,0.9364352971954261
0.02241163394200451,0.9360248487388428
0.02259197101636923,0.9356141675386602
0.022773759187984362,0.9352003635931347
0.022957010133224466,0.9347836069609601
0.02314173562241906,0.9343657184966054
0.023327947520608565,0.9339431174930823
0.023515657788306433,0.9335236075532368
0.023704878482267395,0.9330956609507556
0.023895621756261847,0.9326694971506382
0.024087899861856533,0.9322400162811924
0.02428172514920143,0.9318097158095071
0.02447711006782301,0.9313737793882202
0.02467406716742392,0.9309382505948742
0.024872609098689002,0.9305011313927847
0.025072748614097924,0.9300603024074319
0.025274498568744207,0.9296166462384449
0.025477871921160966,0.9291714534267831
0.025682881734153225,0.9287246711070742
0.025889541175636938,0.9282736307517818
0.02609786351948483,0.9278234879529139
0.026307862146378907,0.9273687091865481
0.026519550544669965,0.926914619023179
0.02673294231124392,0.926453566185668
0.02694805115239517,0.925993103192212
0.027164890884706933,0.9255301091356261
0.027383475435938755,0.9250654304077955
0.027603818845921016,0.9245964782295445
0.027825935267456765,0.9241295301232553
0.02804983896723076,0.9236581513404294
0.028275544326725813,0.9231808337733112
0.028503065843146567,0.922707558865952
0.028732418130350594,0.9222306013872665
0.02896361591978709,0.9217497295953399
0.02919667406144308,0.9212677003607278
0.029431607524797232,0.920784892700681
0.029668431399781422,0.9202967030559488
0.029907160897749856,0.9198083492330096
0.030147811352456186,0.9193219886262103
0.030390398221038388,0.9188274015060671
0.030634937085011568,0.9183345550491253
0.030881443651268835,0.9178383287423111
0.031129933753090065,0.9173411260797077
0.03138042335115896,0.9168432137012354
0.03163292853458818,0.9163424498129578
0.031887465521952756,0.9158363285103951
0.03214405066233189,0.9153329297083062
0.032402700436358935,0.9148270493176307
0.03266343145728006,0.9143158470013354
0.03292626047202131,0.9138055255946141
0.033191204362264234,0.9132949175212673
0.03345828014553025,0.9127780045890419
0.03372750497627369,0.9122612854236215
0.03399889614698361,0.9117431175460032
0.034272471089294515,0.911218535907668
0.03454824737510601,0.9106948152582625
0.03482624271771144,0.9101725579081122
0.03510647497293567,0.909644347513791
0.0353889621402819,0.9091159005710236
0.035673722364087855,0.9085809501700234
0.03596077393469117,0.9080477171898941
0.036250135289604184,0.9075091644414214
0.03654182501469827,0.9069733199920123
0.0368358618453975,0.9064310008918498
0.037132264667882116,0.9058887405011893
0.037431052520301565,0.9053450877792492
0.03773224459399734,0.9047951985678833
0.038035860234735715,0.9042462158073927
0.03834191894395021,0.9036969434228096
0.03865044037999428,0.9031443837655773
0.038961444359403956,0.9025891962821464
0.039274950858170635,0.9020324474326228
0.039590980013024274,0.9014710306150182
0.039909552122726615,0.9009166483248433
0.04023068764937511,0.9003530324937479
0.04055440721971717,0.8997919584316585
0.04088073162647503,0.8992270274368276
0.041209681829681336,0.898661724590743
0.04154127895802535,0.8980993720230848
0.04187554431021006,0.897532105538324
0.042212499356320286,0.8969665492970823
0.04255216573920163,0.8963980433510388
0.04289456527585066,0.8958319781536721
0.04323971995881625,0.8952608331499131
0.04358765195761211,0.8946939884241614
0.04393838362014079,0.8941256574410256
0.04429193747412911,0.8935523404854385
0.044648336228575065,0.8929871491981738
0.04500760277520658,0.8924218553626209
0.0453697601899517,0.8918518166024832
0.045734831734420854,0.8912804123422765
0.04610284085740096,0.8907165525256735
0.04647381119636153,0.8901514313025269
0.04684776657897299,0.8895810191762511
0.04722473102463704,0.889016496014434
0.047604728746029515,0.8884490198217307
0.04798778415065555,0.8878861405904668
0.04837392184241728,0.8873223431738682
0.04876316662319425,0.8867590328308759
0.04915554349443632,0.8861940712210202
0.049551077658769614,0.8856307870000191
0.04994979452161529,0.885072048860669
0.050351719692821297,0.8845067062283211
0.05075687898830744,0.883944217391501
0.0511652984317234,0.883385679483851
0.051577004256120315,0.8828277672663883
0.051992022905635774,0.8822666446798989
0.052410381037192276,0.881709614122526
0.05283210552220956,0.8811559107995982
0.05325722344833036,0.8805980341615459
0.053685762121160434,0.8800407321139512
0.05411774906602237,0.8794872425154224
0.05455321202972352,0.878935313052193
0.05499217898233823,0.8783836201584343
0.05543467811900443,0.8778324736721237
0.05588073786173452,0.8772843641145405
0.056330386861240964,0.8767392233489206
0.05678365399877661,0.8761947493712243
0.05724056838798966,0.8756519779088695
0.05770115937679378,0.8751109790235628
0.05816545654925299,0.8745714123590834
0.05863348972748196,0.8740347077809483
0.05910528897356149,0.8735008865560647
0.05958088459146937,0.8729678362768325
0.06006030712902696,0.8724356876094314
0.060543587379861125,0.8719069949226737
0.06103075638538222,0.8713827428674609
0.06152184543677788,0.870861826624405
0.06201688607702288,0.8703437030885093
0.06251591010290523,0.8698289455822339
0.06301894956706834,0.8693178296642889
0.06352603678006995,0.8688099333900725
0.06403720431245731,0.8683045478388793
0.06455248499685934,0.8678016071418378
0.06507191193009547,0.8673018573967537
0.06559551847530137,0.8668059193940832
0.06612333826407198,0.8663141154604709
0.06665540519862165,0.8658263766575803
0.06719175345396168,0.8653425959027594
0.06773241748009558,0.8648626988624697
0.06827743200423152,0.8643865679523274
0.06882683203301308,0.8639140564805627
0.06938065285476774,0.8634450243430306
0.06993893004177343,0.8629794760781074
0.07050169945254328,0.8625175353826968
0.0710689972341291,0.8620593024471029
0.0716408598244428,0.8616044780729469
0.07221732395459707,0.8611528891822556
0.07279842665126446,0.8607045174450588
0.07338420523905576,0.8602592772651128
0.07397469734291742,0.8598165425409038
0.07456994089054804,0.8593761875521682
0.07516997411483463,0.8589383050207257
0.07577483555630829,0.8585029339082008
0.07638456406561972,0.8580691752761161
0.07699919880603466,0.8576366471276644
0.07761877925594923,0.8572055207520652
0.07824334521142579,0.8567759656300684
0.07887293678874903,0.8563473176840778
0.07950759442700257,0.8559184986915738
0.08014735889066667,0.8554898750786383
0.08079227127223618,0.8550618789173526
0.0814423729948602,0.8546347013914819
0.08209770581500263,0.8542066470505909
0.08275831182512416,0.8537774077998641
0.08342423345638617,0.8533473386432636
0.08409551348137566,0.8529167920676244
0.08477219501685294,0.8524848966209616
0.08545432152652087,0.8520499425256711
0.08614193682381659,0.8516124440138695
0.08683508507472579,0.8511730352475763
0.08753381080061934,0.8507321404674973
0.08823815888111307,0.8502878450563506
0.08894817455695031,0.849839606474108
0.08966390343290787,0.849387873741203
0.09038539148072507,0.8489330936891619
0.09111268504205682,0.848474564229181
0.09184583083144987,0.8480106316200264
