ell,tau,EE,TE,TT
8,0.0281,3.938382757263119e-17,5.3629734745821126e-15,1.804638658753915e-11
9,0.0281,3.643796375926442e-17,3.675239623751899e-15,1.437519615324804e-11
10,0.0281,3.5143454691447136e-17,2.874000111902582e-15,1.1738898061972315e-11
11,0.0281,3.468819754214422e-17,2.4467988374216484e-15,9.783254421400095e-12
12,0.0281,3.468852435227192e-17,2.1823373887233363e-15,8.288884689221981e-12
13,0.0281,3.4950185684692714e-17,1.9991590010321576e-15,7.121385297656716e-12
14,0.0281,3.536260933985079e-17,1.8647340420184117e-15,6.191145750864677e-12
15,0.0281,3.587043615371747e-17,1.7596882346003523e-15,5.438118048933135e-12
16,0.0281,3.643080832806163e-17,1.6691940347028448e-15,4.818714673301741e-12
17,0.0281,3.703261090992601e-17,1.5816530016556248e-15,4.3038205250356076e-12
18,0.0281,3.7659522126811314e-17,1.4937988841840555e-15,3.869899895129151e-12
19,0.0281,3.830720748707863e-17,1.4049911945835208e-15,3.5013899142190997e-12
20,0.0281,3.8975552243547674e-17,1.3151952831123657e-15,3.1855263767100533e-12
21,0.0281,3.966458009410974e-17,1.2261975327883045e-15,2.9129032295464517e-12
22,0.0281,4.037381861001049e-17,1.1397299056356804e-15,2.675528282328448e-12
23,0.0281,4.1100672410841536e-17,1.055485646945988e-15,2.4677066427392096e-12
24,0.0281,4.184255709043735e-17,9.72686262024427e-16,2.2845991960623078e-12
25,0.0281,4.259905509125777e-17,8.907050129638685e-16,2.1224926398999055e-12
26,0.0281,4.3370028682679816e-17,8.09130327104174e-16,1.9781328420363936e-12
27,0.0281,4.415429259312386e-17,7.282595359854957e-16,1.848976538666474e-12
28,0.0281,4.4950414614585643e-17,6.485354507016451e-16,1.7328149443313997e-12
29,0.0281,4.575702233431903e-17,5.70273896360785e-16,1.6280663185483138e-12
30,0.0281,4.65727582883924e-17,4.9375895157466335e-16,1.5333056820783335e-12
31,0.0281,4.739637204090205e-17,4.191555800887515e-16,1.4471979548560865e-12
32,0.0281,4.822704126805567e-17,3.461522861834068e-16,1.3687676535102414e-12
33,0.0281,4.906405067408884e-17,2.743184592727081e-16,1.2971291938429793e-12
34,0.0281,4.9906509651831685e-17,2.0332447575441204e-16,1.2314487293621006e-12
35,0.0281,5.0752826348492546e-17,1.3324465996098621e-16,1.1710993643978853e-12
36,0.0281,5.1601233599874306e-17,6.425432320857618e-17,1.1155059409862345e-12
37,0.0281,5.2450150922709935e-17,-3.51677200035946e-18,1.0641308843241478e-12
38,0.0281,5.3298744557452745e-17,-7.012105841810891e-17,1.0165869522530252e-12
39,0.0281,5.414636742548615e-17,-1.3565651761064638e-16,9.725244857753647e-13
40,0.0281,5.499237244819352e-17,-2.0022113114394665e-16,9.31593825893666e-13
41,0.0281,5.583621840469409e-17,-2.639059877817545e-16,8.934684229208488e-13
42,0.0281,5.667778750505031e-17,-3.267746050788948e-16,8.579141644115166e-13
43,0.0281,5.751706781706046e-17,-3.88883607787963e-16,8.247200472306931e-13
44,0.0281,5.835404740852278e-17,-4.502896206615543e-16,7.93675068243403e-13
45,0.0281,5.918841163473426e-17,-5.110176069690375e-16,7.64580800863447e-13
46,0.0281,6.001863500098668e-17,-5.709658840468778e-16,7.372891246997325e-13
47,0.0281,6.084288930007051e-17,-6.300011077483134e-16,7.116644959099437e-13
48,0.0281,6.165934632477623e-17,-6.879899339265833e-16,6.875713706517643e-13
49,0.0281,6.246617786789434e-17,-7.447990184349262e-16,6.648742050828785e-13
50,0.0281,6.326177531673206e-17,-8.003281215614061e-16,6.434477147767669e-13
2,0.0318,3.4874997795156457e-15,5.390337493663712e-13,2.9313251038437027e-10
3,0.0318,1.3767977655584147e-15,1.9096593726188664e-13,1.258756215025089e-10
4,0.0318,4.898794524088158e-16,8.466499967922567e-14,7.031974908712249e-11
5,0.0318,1.7294985780705748e-16,4.0550979542055713e-14,4.512002498543304e-11
6,0.0318,7.869920049746478e-17,2.0221008484505326e-14,3.1475237809426364e-11
7,0.0318,5.212096639213545e-17,1.0665220367221442e-14,2.3265327682493377e-11
8,0.0318,4.264324296671591e-17,6.189064217527675e-15,1.7941705860655475e-11
9,0.0318,3.822661444546177e-17,4.098483257772822e-15,1.428760778004435e-11
10,0.0318,3.609934676160764e-17,3.0970534082440645e-15,1.1665092882784075e-11
11,0.0318,3.516864168738778e-17,2.5764081682724245e-15,9.720427149963674e-12
12,0.0318,3.486358440070885e-17,2.2635710493319098e-15,8.234881814762464e-12
13,0.0318,3.4935391798534065e-17,2.0470777556750466e-15,7.074487050670247e-12
14,0.0318,3.52391557399138e-17,1.8848737238787667e-15,6.150120796804787e-12
15,0.0318,3.568200877183986e-17,1.7592216911423147e-15,5.401944284647881e-12
16,0.0318,3.620976714157754e-17,1.6574441408515253e-15,4.78653100964397e-12
17,0.0318,3.678991954073958e-17,1.5674318949058015e-15,4.275000837695454e-12
18,0.0318,3.740555345428272e-17,1.482755033187829e-15,3.84390832294649e-12
19,0.0318,3.8046924990627016e-17,1.3987140488001748e-15,3.4777868743917715e-12
20,0.0318,3.870712456471252e-17,1.3118509932644774e-15,3.1639740956466997e-12
21,0.0318,3.938629272412195e-17,1.2234439111159087e-15,2.893134890401204e-12
22,0.0318,4.0085668255047854e-17,1.135691429029898e-15,2.657332896432981e-12
23,0.0318,4.080383276547945e-17,1.0497385092293817e-15,2.4508993877962474e-12
24,0.0318,4.1538849273342074e-17,9.662300980464105e-16,2.269013743599572e-12
25,0.0318,4.228936361450876e-17,8.848647427019834e-16,2.1079801268924072e-12
26,0.0318,4.305416783528422e-17,8.050476951485269e-16,1.964563598410217e-12
