k (h/Mpc),x,omega_b,omega_m,omega_nu,T(k),log10(T(k))
0.27671698046862303,2.548617369831911,0.022066666666666665,0.13,0.000642,0.02902435569788242,-1.537237412242622
0.28602020417098334,2.6343018749284672,0.022066666666666665,0.13,0.000642,0.027530444320841275,-1.5601867793610327
0.2956561807322649,2.7230510987664314,0.022066666666666665,0.13,0.000642,0.0262571261918401,-1.5807528086092093
0.3056431153356598,2.8150327146343224,0.022066666666666665,0.13,0.000642,0.025131589500100818,-1.5997800426731534
0.3160015689766062,2.910436093310999,0.022066666666666665,0.13,0.000642,0.02402132355687226,-1.6194030669743316
0.3267548996267623,3.009476366271918,0.022066666666666665,0.13,0.000642,0.022843823072731924,-1.641231212140333
0.33792980283481544,3.112399404728042,0.022066666666666665,0.13,0.000642,0.021639145153251185,-1.6647598998759552
0.3495569815843801,3.2194879891477504,0.022066666666666665,0.13,0.000642,0.020507141860440063,-1.688094864289623
0.36167198613517976,3.3310695443579545,0.022066666666666665,0.13,0.000642,0.019500722998144586,-1.7099492866742096
0.374316280192165,3.4475259591696545,0.022066666666666665,0.13,0.000642,0.018567404951944696,-1.7312487905954315
0.38753861249805316,3.569306219012788,0.022066666666666665,0.13,0.000642,0.01763068800087579,-1.7537307399324478
0.4013968067021847,3.6969428909775517,0.022066666666666665,0.13,0.000642,0.016682178121483763,-1.7777472460013657
0.41596013346482336,3.831073971357736,0.022066666666666665,0.13,0.000642,0.01577490852839407,-1.8020331503550726
0.43131250785122094,3.9724723342737844,0.022066666666666665,0.13,0.000642,0.014932902974835861,-1.8258557566822693
0.44755688049331743,4.122086175128643,0.022066666666666665,0.13,0.000642,0.014123446842393889,-1.8500593003131582
0.4648213953175617,4.281095724482188,0.022066666666666665,0.13,0.000642,0.013312859036217128,-1.8757286665151949
0.48326822964302374,4.450994667079297,0.022066666666666665,0.13,0.000642,0.012522571514265137,-1.9023064794498241
0.5031066280290631,4.633710186129413,0.022066666666666665,0.13,0.000642,0.01176971854196105,-1.9292339226395516
0.5246127154604866,4.83178544660684,0.022066666666666665,0.13,0.000642,0.011024862046936515,-1.9576268361121936
0.5481606982670547,5.048666961805824,0.022066666666666665,0.13,0.000642,0.010286589606352781,-1.9877285864268606
0.5742740614807709,5.289176130988354,0.022066666666666665,0.13,0.000642,0.009561868144636818,-2.019457249392736
0.6037137352231455,5.5603212690096475,0.022066666666666665,0.13,0.000642,0.008833349381895362,-2.0538745917493904
0.6376388224547256,5.872777940244797,0.022066666666666665,0.13,0.000642,0.008098829888330878,-2.091577723065737
0.677919877027109,6.243774310559571,0.022066666666666665,0.13,0.000642,0.0073437314596360975,-2.134083212489075
0.7277980199708632,6.703161736897237,0.022066666666666665,0.13,0.000642,0.00655318754493238,-2.1835474028413997
0.7933842081048582,7.307223323635738,0.022066666666666665,0.13,0.000642,0.005701267169395452,-2.2440286068689663
0.8872057012941864,8.171337577849355,0.022066666666666665,0.13,0.000642,0.004754106285949073,-2.3229311131242043
1.0349860351646407,9.532423280591424,0.022066666666666665,0.13,0.000642,0.003692795836676495,-2.432644702491405
1.271202309559256,11.708021246930755,0.022066666666666665,0.13,0.000642,0.002626283272181575,-2.5806584325076183
1.5972132835878743,14.710645913324765,0.022066666666666665,0.13,0.000642,0.0017905918503559142,-2.7470033964730143
1.007288022029469e-05,9.259069719115867e-05,0.022066666666666665,0.13,0.000856,1.0,0.0
1.2681004879287817e-05,0.00011656478158968848,0.022066666666666665,0.13,0.000856,0.9999989584613553,-4.523347216285809e-07
1.596443928962126e-05,0.00014674636566349572,0.022066666666666665,0.13,0.000856,0.9999972574051367,-1.1910954485852514e-06
2.0098038306749428e-05,0.00018474272882221382,0.022066666666666665,0.13,0.000856,0.9999945127047052,-2.3831086055280622e-06
2.5301931151579474e-05,0.00023257731595848375,0.022066666666666665,0.13,0.000856,0.999990153246664,-4.276411692924816e-06
3.1853244094189856e-05,0.0002927974932670163,0.022066666666666665,0.13,0.000856,0.9999832377728407,-7.279803772723294e-06
4.010085843825809e-05,0.0003686102047834784,0.022066666666666665,0.13,0.000856,0.9999723087875794,-1.2026307263774731e-05
5.048398972268368e-05,0.00046405275384857293,0.022066666666666665,0.13,0.000856,0.9999549780285144,-1.9553233946471923e-05
6.355557755064206e-05,0.000584207804233032,0.022066666666666665,0.13,0.000856,0.9999275719261664,-3.145625197241985e-05
8.00117316397582e-05,0.0007354740505174361,0.022066666666666665,0.13,0.000856,0.9998842855112826,-5.025707171797832e-05
0.00010072880220294698,0.0009259069719115873,0.022066666666666665,0.13,0.000856,0.9998159877877092,-7.992284201573292e-05
0.00012681004879287825,0.0011656478158968856,0.022066666666666665,0.13,0.000856,0.9997085175228299,-0.00012660768426373865
0.00015964439289621268,0.0014674636566349582,0.022066666666666665,0.13,0.000856,0.999540100859301,-0.00019977760133322263
0.0002009803830674944,0.0018474272882221395,0.022066666666666665,0.13,0.000856,0.9992777717105853,-0.00031377308230943763
0.0002530193115157949,0.0023257731595848386,0.022066666666666665,0.13,0.000856,0.9988730997642704,-0.0004896825175551076
0.0003185324409418988,0.002927974932670165,0.022066666666666665,0.13,0.000856,0.998257470158405,-0.0007574312098226296
0.0004010085843825812,0.003686102047834786,0.022066666666666665,0.13,0.000856,0.9973388635418234,-0.0011572573731221398
0.0005048398972268371,0.004640527538485732,0.022066666666666665,0.13,0.000856,0.9960012541486903,-0.0017401147193607251
0.0006355557755064209,0.005842078042330322,0.022066666666666665,0.13,0.000856,0.994102041080291,-0.0025690345125604923
0.0008001173163975822,0.0073547405051743635,0.022066666666666665,0.13,0.000856,0.9914488897709874,-0.0037296692171814093
0.0010072880220294703,0.009259069719115878,0.022066666666666665,0.13,0.000856,0.9877418473591691,-0.0053565462190675655
0.001268100487928783,0.01165647815896886,0.022066666666666665,0.13,0.000856,0.9825454918815667,-0.007647332641332752
0.0015964439289621278,0.014674636566349592,0.022066666666666665,0.13,0.000856,0.9753332944065118,-0.01084695026362821
0.0020098038306749447,0.0184742728822214,0.022066666666666665,0.13,0.000856,0.9654722461081714,-0.015260206126240012
0.0025301931151579496,0.023257731595848395,0.022066666666666665,0.13,0.000856,0.9522066960652034,-0.021268768824600714
0.0031853244094189885,0.029279749326701653,0.022066666666666665,0.13,0.000856,0.9347066193861477,-0.029324681721644368
0.004010085843825813,0.036861020478347876,0.022066666666666665,0.13,0.000856,0.9121234732634111,-0.03994636767235085
0.0050483989722683725,0.04640527538485733,0.022066666666666665,0.13,0.000856,0.8836325094438419,-0.05372831451591585
0.006355557755064212,0.05842078042330325,0.022066666666666665,0.13,0.000856,0.8484520284824266,-0.07137270768258186
0.008001173163975826,0.07354740505174368,0.022066666666666665,0.13,0.000856,0.8058132142283349,-0.09376561505710562
0.010072880220294707,0.09259069719115882,0.022066666666666665,0.13,0.000856,0.7549604961562412,-0.12207577254327324
0.012681004879287836,0.11656478158968865,0.022066666666666665,0.13,0.000856,0.6952112031779932,-0.15788323794146852
0.01596443928960423,0.1467463656633392,0.022066666666666665,0.13,0.000856,0.6260973734750349,-0.20335811810865695
0.020098038191870407,0.18474272776623696,0.022066666666666665,0.13,0.000856,0.5478609382491963,-0.26132966307611183
0.025301835966612455,0.23257644101087535,0.022066666666666665,0.13,0.000856,0.4624414506509622,-0.33494324512781604
0.03183912799334632,0.29266773697188125,0.022066666666666665,0.13,0.000856,0.37558451633207895,-0.42529232005381207
0.03960115477351174,0.36401688989280573,0.022066666666666665,0.13,0.000856,0.3009176167544573,-0.5215523864198011
0.046270302718631744,0.4253202156948452,0.022066666666666665,0.13,0.000856,0.25782934275902275,-0.5886676584598984
0.05108625562960601,0.4695888288337644,0.022066666666666665,0.13,0.000856,0.23567600623202833,-0.6276846299977452
0.055037538916628735,0.505909331643685,0.022066666666666665,0.13,0.000856,0.22130029781794017,-0.655018001614536
0.058555996438763344,0.5382512664118113,0.022066666666666665,0.13,0.000856,0.21035528590692776,-0.6770465703531062
0.06183244295244414,0.5683686171969446,0.022066666666666665,0.13,0.000856,0.20109594577782408,-0.6965966849679919
0.06496716865769277,0.5971832593056865,0.022066666666666665,0.13,0.000856,0.1926677980159918,-0.7151908661053976
0.06802000766912383,0.6252451925659731,0.022066666666666665,0.13,0.000856,0.18461089401459904,-0.7337426745407275
0.07103011515414606,0.6529143343172069,0.022066666666666665,0.13,0.000856,0.17667707994323706,-0.7528197872210883
0.07402500414886053,0.6804435865237449,0.022066666666666665,0.13,0.000856,0.1687495458155826,-0.7727573873861326
0.07702515099242571,0.7080211692852153,0.022066666666666665,0.13,0.000856,0.16080253332088487,-0.7937071135563817
0.08004654572037856,0.7357940642499745,0.022066666666666665,0.13,0.000856,0.15287634103363873,-0.8156597203010062
0.08310219918516709,0.7638818681840783,0.022066666666666665,0.13,0.000856,0.14505876651107125,-0.8384560198269325
0.08620308116891144,0.7923854161766298,0.022066666666666665,0.13,0.000856,0.13746874501721423,-0.8617960320847764
0.08935872955246897,0.8213923811691309,0.022066666666666665,0.13,0.000856,0.13023975525937562,-0.8852564285605445
0.09257765990852544,0.8509810389669831,0.022066666666666665,0.13,0.000856,0.12350268968062152,-0.908323584098792
0.09586764895270228,0.8812228737440767,0.022066666666666665,0.13,0.000856,0.11736835705607757,-0.9304489747090625
0.09923593540643083,0.9121844243899294,0.022066666666666665,0.13,0.000856,0.11191121047178362,-0.9511264067498109
0.1026893650954178,0.9439286182660476,0.022066666666666665,0.13,0.000856,0.10715587115659327,-0.9699840286253586
0.10623449735845061,0.9765157493239283,0.022066666666666665,0.13,0.000856,0.10306850592537747,-0.986874019414044
0.10987768396312045,1.0100042035045143,0.022066666666666665,0.13,0.000856,0.09955624290649057,-1.0019315013339078
0.11362512807677476,1.0444510008037684,0.022066666666666665,0.13,0.000856,0.09647175953096584,-1.0155998003850273
0.1174829285214451,1.0799122020674063,0.022066666666666665,0.13,0.000856,0.09363046538507662,-1.028582817972813
0.12145711303785259,1.1164432147562193,0.022066666666666665,0.13,0.000856,0.09083346250242531,-1.0417541305211224
0.1255536632946475,1.1540990228329449,0.022066666666666665,0.13,0.000856,0.08789810091760177,-1.05602050797419
0.12977853372257045,1.1929343598873399,0.022066666666666665,0.13,0.000856,0.08469053718145772,-1.0721651124492408
0.13413766581589037,1.2330038405961097,0.022066666666666665,0.13,0.000856,0.08115308291603886,-1.090694977156394
0.13863699925285797,1.2743620629429782,0.022066666666666665,0.13,0.000856,0.07731943646204248,-1.1117113199605717
0.1432824809954746,1.3170636918644714,0.022066666666666665,0.13,0.000856,0.07331178030241126,-1.134826233963763
0.14808007340459584,1.3611635338445789,0.022066666666666665,0.13,0.000856,0.0693179405594663,-1.1591543486838254
0.15303576232717492,1.4067166112533236,0.022066666666666665,0.13,0.000856,0.06555034238820834,-1.1834250355235354
0.15815556606282147,1.4537782447680667,0.022066666666666665,0.13,0.000856,0.062193663067463,-1.2062538634608562
0.16344554608592526,1.5024041519321005,0.022066666666666665,0.13,0.000856,0.05935295188068476,-1.2265576768170101
0.1689118203799351,1.5526505697243764,0.022066666666666665,0.13,0.000856,0.057018636210303425,-1.2439831744945156
0.1745605802273271,1.604574408894197,0.022066666666666665,0.13,0.000856,0.055063592240144774,-1.2591354595031163
0.18039811129010405,1.6582334477348029,0.022066666666666665,0.13,0.000856,0.05328698750287331,-1.2733788312295298
0.18643081981133103,1.7136865729299229,0.022066666666666665,0.13,0.000856,0.051458826359480805,-1.2885401231278817
0.1926652647703945,1.770994075127413,0.022066666666666665,0.13,0.000856,0.04939973959392486,-1.3062753404127816
0.19910819683763956,1.830218007013306,0.022066666666666665,0.13,0.000856,0.04706903822962354,-1.3272646756223303
0.2057666050041882,1.8914226119367235,0.022066666666666665,0.13,0.000856,0.04457325028375842,-1.350925695982628
0.21264777181858588,1.9546748316494191,0.022066666666666665,0.13,0.000856,0.04210931606895328,-1.3756218122461255
0.21975933825421212,2.020044902572055,0.022066666666666665,0.13,0.000856,0.03987401449984823,-1.3993100375414542
0.22710937937328776,2.0876070513036304,0.022066666666666665,0.13,0.000856,0.03798513492548768,-1.4203863266167926
0.23470649216082412,2.1574403019979664,0.022066666666666665,0.13,0.000856,0.03642953667980727,-1.43854635219159
0.24255989719454776,2.2296294109215467,0.022066666666666665,0.13,0.000856,0.03506121121913353,-1.4551730849136453
0.25067955621900684,2.3042659472038327,0.022066666666666665,0.13,0.000856,0.03368356328780083,-1.4725819719712958
0.259076308234644,2.3814495437785936,0.022066666666666665,0.13,0.000856,0.032168418559265284,-1.4925702890472539
0.2677620274359469,2.461289349163646,0.022066666666666665,0.13,0.000856,0.030522119034672373,-1.5153853182558699
0.2767498072908185,2.5439057195327224,0.022066666666666665,0.13,0.000856,0.02887562100520198,-1.539468666970541
0.28605417631976393,2.629432202174514,0.022066666666666665,0.13,0.000856,0.02738954371255049,-1.562415202677477
0.29569135281097686,2.718017876853523,0.022066666666666665,0.13,0.000856,0.0261229436474912,-1.5829778864386566
0.3056795479409199,2.8098301421179763,0.022066666666666665,0.13,0.000856,0.02500314527858111,-1.602005355679504
0.3160393297672989,2.905058061151512,0.022066666666666665,0.13,0.000856,0.023898229525692677,-1.621634272093835
0.326794064624013,3.003916419109836,0.022066666666666665,0.13,0.000856,0.02272633676177877,-1.6434705621790469
0.3379704580193496,3.1066506950989337,0.022066666666666665,0.13,0.000856,0.02152765566891385,-1.6670032616530068
0.3495992248811916,3.213543223121062,0.022066666666666665,0.13,0.000856,0.020401534270230375,-1.6903371708074775
0.36171592990875717,3.3249209166531997,0.022066666666666665,0.13,0.000856,0.019400363568586612,-1.712190131185679
0.3743620544235309,3.441165075223651,0.022066666666666665,0.13,0.000856,0.018471764004178153,-1.733491628615019
0.3875863688852569,3.562724000685639,0.022066666666666665,0.13,0.000856,0.017539630505623238,-1.7559795598331
0.40144672403106796,3.6901294615072673,0.022066666666666665,0.13,0.000856,0.016595868514686165,-1.7800000146464183
0.4160124247573803,3.824018513678243,0.022066666666666665,0.13,0.000856,0.01569327302199227,-1.8042864695966692
0.43136743004948486,3.9651629147111684,0.022066666666666665,0.13,0.000856,0.014855605629015311,-1.8281096383081146
0.44761474783808997,4.114509521504161,0.022066666666666665,0.13,0.000856,0.014050229188363968,-1.852316591457836
0.46488259824256845,4.273236943351386,0.022066666666666665,0.13,0.000856,0.0132436914058525,-1.877990947392698
0.4833332621294516,4.442836878579869,0.022066666666666665,0.13,0.000856,0.012457457971362237,-1.904570569365515
0.5031761283462747,4.625234045736175,0.022066666666666665,0.13,0.000856,0.011708434923181152,-1.9315011535743054
0.5246875288511089,4.822968509637363,0.022066666666666665,0.13,0.000856,0.010967299314622304,-1.9599003037978333
0.5482419771053564,5.039482827103359,0.022066666666666665,0.13,0.000856,0.01023276316144022,-1.9900070775557246
0.5743634325194653,5.279593273722901,0.022066666666666665,0.13,0.000856,0.009511708265197712,-2.0217414784858523
0.6038135937254362,5.550301442470795,0.022066666666666665,0.13,0.000856,0.008786828283721968,-2.056167860700217
0.6377528820514067,5.86227401630742,0.022066666666666665,0.13,0.000856,0.008055987876995116,-2.093881195999385
0.678054273513126,6.23272753621488,0.022066666666666665,0.13,0.000856,0.007304631925460812,-2.1364016629286793
0.7279637099364843,6.691498951519306,0.022066666666666665,0.13,0.000856,0.0065179562313644746,-2.1858885601858042
0.7936025742719741,7.2948564896556105,0.022066666666666665,0.13,0.000856,0.005670164796037581,-2.2464043187138474
0.8875215814126135,8.158167296542064,0.022066666666666665,0.13,0.000856,0.004727516898236871,-2.325366910119536
1.0354851947124195,9.518260320059744,0.022066666666666665,0.13,0.000856,0.003671346815021002,-2.4351745877827304
1.2719480645233439,11.691845381808362,0.022066666666666665,0.13,0.000856,0.002610544569708819,-2.583268887700014
1.5981760223855144,14.690558103602507,0.022066666666666665,0.13,0.000856,0.001779780909304997,-2.749633455969815
1.0079035256210484e-05,9.246538567209397e-05,0.022066666666666665,0.13,0.00107,1.0,0.0
1.2688753610412714e-05,0.0001164070237339474,0.022066666666666665,0.13,0.00107,0.9999989049163727,-4.755890369785946e-07
1.597419436414355e-05,0.00014654776028999312,0.022066666666666665,0.13,0.00107,0.9999972195419453,-1.2075392690701963e-06
2.011031921795949e-05,0.00018449269947059253,0.022066666666666665,0.13,0.00107,0.9999944522215722,-2.4093762413475913e-06
2.5317391902781804e-05,0.00023226254765403324,0.022066666666666665,0.13,0.00107,0.9999901622146338,-4.2725169147884804e-06
3.18727080267639e-05,0.0002924012234497162,0.022066666666666665,0.13,0.00107,0.9999832804576204,-7.261265698089862e-06
4.012536207758901e-05,0.00036811133064055233,0.022066666666666665,0.13,0.00107,0.9999724047183604,-1.1984643903237459e-05
5.05148379769188e-05,0.00046342470851275616,0.022066666666666665,0.13,0.00107,0.9999551826786115,-1.946435154601837e-05
6.359441320180814e-05,0.0005834171420000134,0.022066666666666665,0.13,0.00107,0.999927948222621,-3.1292816692095785e-05
8.006062282789474e-05,0.0007344786657401431,0.022066666666666665,0.13,0.00107,0.9998849077448236,-4.998680793530397e-05
0.00010079035256210489,0.0009246538567209402,0.022066666666666665,0.13,0.00107,0.9998170092337081,-7.947915223711571e-05
0.0001268875361041272,0.0011640702373394744,0.022066666666666665,0.13,0.00107,0.9997101639528041,-0.00012589244091898102
0.0001597419436414356,0.001465477602899932,0.022066666666666665,0.13,0.00107,0.9995427411833352,-0.00019863039709098847
0.000201103192179595,0.0018449269947059263,0.022066666666666665,0.13,0.00107,0.9992819926971427,-0.0003119386101032902
0.0002531739190278182,0.0023226254765403337,0.022066666666666665,0.13,0.00107,0.9988797551881415,-0.0004867888524505347
0.0003187270802676392,0.002924012234497164,0.022066666666666665,0.13,0.00107,0.9982679228645353,-0.0007528837569234987
0.0004012536207758903,0.0036811133064055253,0.022066666666666665,0.13,0.00107,0.9973551855999421,-0.0011501499374956736
0.0005051483797691884,0.004634247085127565,0.022066666666666665,0.13,0.00107,0.9960265290502263,-0.0017290940394677364
0.0006359441320180818,0.005834171420000139,0.022066666666666665,0.13,0.00107,0.994140768861701,-0.002552115792491951
0.000800606228278948,0.007344786657401437,0.022066666666666665,0.13,0.00107,0.9915075602072034,-0.0037039699672486368
0.0010079035256210496,0.009246538567209408,0.022066666666666665,0.13,0.00107,0.987829473229876,-0.00531802021724894
0.0012688753610412729,0.011640702373394754,0.022066666666666665,0.13,0.00107,0.9826737944421167,-0.007590625387818757
0.0015974194364143572,0.014654776028999332,0.022066666666666665,0.13,0.00107,0.9755151801147648,-0.010765968105667854
0.002011031921795951,0.018449269947059272,0.022066666666666665,0.13,0.00107,0.9657173557867452,-0.015149963422641312
0.0025317391902781837,0.023226254765403354,0.022066666666666665,0.13,0.00107,0.9525117848836077,-0.021129642341835137
0.003187270802676394,0.029240122344971656,0.022066666666666665,0.13,0.00107,0.9350426507376473,-0.029168578905501234
0.004012536207758905,0.03681113306405527,0.022066666666666665,0.13,0.00107,0.9124286651395885,-0.03980107925203999
0.005051483797691886,0.04634247085127567,0.022066666666666665,0.13,0.00107,0.883824188402177,-0.053634116887957294
0.006359441320180822,0.05834171420000142,0.022066666666666665,0.13,0.00107,0.84845598747564,-0.07137068120985583
0.008006062282789484,0.0734478665740144,0.022066666666666665,0.13,0.00107,0.8055915707080232,-0.093885086662661
0.010079035256210503,0.09246538567209414,0.022066666666666665,0.13,0.00107,0.7545041734740284,-0.1223383536196995
0.012688753610412738,0.11640702373394762,0.022066666666666665,0.13,0.00107,0.6945201028113084,-0.1583151791363462
0.015974194364126105,0.14654776028983307,0.022066666666666665,0.13,0.00107,0.6251776093179584,-0.20399658459365272
0.020110319100890436,0.18449269839659738,0.022066666666666665,0.13,0.00107,0.5467443423553094,-0.2622157022941341
0.0253172953533848,0.23226166190683586,0.022066666666666665,0.13,0.00107,0.4612292831735662,-0.3360831274029892
0.03185844371198861,0.2922703621784221,0.022066666666666665,0.13,0.00107,0.37437859324537326,-0.42668899193499715
0.03962211232148895,0.363494501588535,0.022066666666666665,0.13,0.00107,0.2998301089753752,-0.5231247573940623
0.046285970330331196,0.42462894404144697,0.022066666666666665,0.13,0.00107,0.2568763408330086,-0.5902758938607042
0.05109910939351456,0.46878483282023076,0.022066666666666665,0.13,0.00107,0.23478558398260815,-0.6293285726246329
0.055049153228733154,0.5050226588978913,0.022066666666666665,0.13,0.00107,0.2204447552088234,-0.6567002293890892
0.05856700982007813,0.5372955856402996,0.022066666666666665,0.13,0.00107,0.20952488412744208,-0.6787643908482199
0.06184316728412389,0.5673511570055094,0.022066666666666665,0.13,0.00107,0.2002865669841604,-0.6983481774177889
0.06497778066685898,0.5961081985278033,0.022066666666666665,0.13,0.00107,0.19187828003423985,-0.716974183133942
0.06803061901612348,0.6241150333273308,0.022066666666666665,0.13,0.00107,0.18384166043029973,-0.7355560661554623
0.07104080256340002,0.6517305516351184,0.022066666666666665,0.13,0.00107,0.17592925743442175,-0.7546619303792718
0.07403582404485114,0.6792069726753108,0.022066666666666665,0.13,0.00107,0.16802474126287575,-0.7746267646859502
0.07703614729827508,0.7067320323379261,0.022066666666666665,0.13,0.00107,0.1601024181915421,-0.7956021084347809
0.08005775432290665,0.7344523499853826,0.022066666666666665,0.13,0.00107,0.15220216277013035,-0.8175791762615058
0.08311365064202354,0.7624872386962803,0.022066666666666665,0.13,0.00107,0.14441160054184254,-0.8403979186157475
0.08621480242813703,0.7909373024813036,0.022066666666666665,0.13,0.00107,0.13684892250049255,-0.8637586177199341
0.08937074508756802,0.8198900194572155,0.022066666666666665,0.13,0.00107,0.12964697734375702,-0.887237604141291
0.09258999249209428,0.8494234961508297,0.022066666666666665,0.13,0.00107,0.12293587929296483,-0.9103213481561043
0.09588032019796917,0.8796090657591741,0.022066666666666665,0.13,0.00107,0.11682595923338539,-0.9324606443883411
0.09924896615478956,0.9105131294589421,0.022066666666666665,0.13,0.00107,0.11139089914054204,-0.9531502904414679
0.1027027756987529,0.9421984865791831,0.022066666666666665,0.13,0.00107,0.10665503378286996,-0.9720186423942698
0.10624830788770644,0.9747253101223794,0.022066666666666665,0.13,0.00107,0.10258456375967358,-0.9889179840423985
0.10989191436396835,1.0081518702544419,0.022066666666666665,0.13,0.00107,0.09908649934179174,-1.0039855146447154
0.11363979828658742,1.0425350749511093,0.022066666666666665,0.13,0.00107,0.09601430226180933,-1.017664069765266
0.1174980585575323,1.0779308757303963,0.022066666666666665,0.13,0.00107,0.0931840626743516,-1.0306583589383487
0.12147272306414554,1.1143945726199094,0.022066666666666665,0.13,0.00107,0.09039771090550237,-1.043842566800033
0.1255697736722008,1.1519810434439386,0.022066666666666665,0.13,0.00107,0.08747345110718965,-1.0581237388314073
0.12979516504805283,1.190744916498451,0.022066666666666665,0.13,0.00107,0.08427823735948789,-1.0742845560379886
0.13415483895144978,1.2307407016738,0.022066666666666665,0.13,0.00107,0.08075488314520363,-1.0928312069671844
0.1386547353502389,1.2720228924213837,0.022066666666666665,0.13,0.00107,0.07693712266176907,-1.1138640597173086
0.1433008015169471,1.3146460492059608,0.022066666666666665,0.13,0.00107,0.07294679988040341,-1.1369937555150995
0.1480990001430636,1.3586648739463343,0.022066666666666665,0.13,0.00107,0.06897098554118394,-1.1613335682398556
0.1530553174277241,1.4041342842211928,0.022066666666666665,0.13,0.00107,0.0652210343326997,-1.185612318050424
0.15817577204792052,1.4511094955620976,0.022066666666666665,0.13,0.00107,0.061880622717581685,-1.2084453245549465
0.16346642588646806,1.499646119872188,0.022066666666666665,0.13,0.00107,0.059053995317834986,-1.2287507147178336
0.1689333973743224,1.5498002878290178,0.022066666666666665,0.13,0.00107,0.05673130799567661,-1.246177203236706
0.17458287829079505,1.60162880301026,0.022066666666666665,0.13,0.00107,0.05478577421076443,-1.2613321966947575
0.18042115485653187,1.6551893354013503,0.022066666666666665,0.13,0.00107,0.053017387184146156,-1.275581679082521
0.18645463394979572,1.7105406619044896,0.022066666666666665,0.13,0.00107,0.05119723486305928,-1.2907534944176076
0.19268987527879608,1.7677429614886033,0.022066666666666665,0.13,0.00107,0.04914702742439257,-1.3085027446115756
0.1991336303558105,1.8268581727391562,0.022066666666666665,0.13,0.00107,0.04682670519002407,-1.3295063988724416
0.2057928891490429,1.8879504218437622,0.022066666666666665,0.13,0.00107,0.04434256458981024,-1.3531791927056556
0.21267493534408663,1.9510865295625817,0.022066666666666665,0.13,0.00107,0.04189078545762454,-1.3778814964849475
0.21978741123925594,2.0163366065801283,0.022066666666666665,0.13,0.00107,0.039666957782521245,-1.4015711060276703
0.22713839344109324,2.0837747479382274,0.022066666666666665,0.13,0.00107,0.037788068648585166,-1.4226453043438125
0.2347364807340642,2.153479839155355,0.022066666666666665,0.13,0.00107,0.03624069565758165,-1.4408034744237754
0.24259089579138945,2.225536489325,0.022066666666666665,0.13,0.00107,0.0348792265690596,-1.4574331539147485
0.2507116027964555,2.3000361101781794,0.022066666666666665,0.13,0.00107,0.033508099739150546,-1.4748502005204869
0.25910944358723875,2.377078165076653,0.022066666666666665,0.13,0.00107,0.03199998535750275,-1.4948502204037568
0.26779629566003815,2.456771618544125,0.022066666666666665,0.13,0.00107,0.03036161222892458,-1.5176751707365366
0.2767852563275392,2.5392366257381043,0.022066666666666665,0.13,0.00107,0.028723442850830377,-1.5417635058815293
0.2860908585936131,2.6246065128920804,0.022066666666666665,0.13,0.00107,0.027245264193108954,-1.5647089764530977
0.2957293259859765,2.7130301151583422,0.022066666666666665,0.13,0.00107,0.025985478715568472,-1.5852692780093058
0.3057188758230376,2.8046745587875375,0.022066666666666665,0.13,0.00107,0.02487152539543397,-1.6042975781999362
0.3160800833908817,2.899728602099768,0.022066666666666665,0.13,0.00107,0.023772040906385263,-1.6239335310891558
0.32683632357229997,2.998406687003149,0.022066666666666665,0.13,0.00107,0.022605858704038043,-1.6457789912467111
0.3380143120460917,3.100953903973197,0.022066666666666665,0.13,0.00107,0.02141329647472069,-1.669316469997568
0.3496447759240864,3.2076521444979025,0.022066666666666665,0.13,0.00107,0.02029313138433727,-1.6926509328578203
0.36176329461895235,3.3188278152253967,0.022066666666666665,0.13,0.00107,0.019297337989213875,-1.714502596501634
0.3744113673837558,3.4348616316053557,0.022066666666666665,0.13,0.00107,0.01837353428142773,-1.7358072959921915
0.3876377867599252,3.5562012179437192,0.022066666666666665,0.13,0.00107,0.017446098167004587,-1.7583016881327767
0.4015004309974256,3.683377551121607,0.022066666666666665,0.13,0.00107,0.0165071798541369,-1.7823271168282375
0.4160686397280388,3.8170267550965304,0.022066666666666665,0.13,0.00107,0.015609362776181268,-1.8066148258573067
0.43142641644836577,3.9579194805819307,0.022066666666666665,0.13,0.00107,0.014776140090930364,-1.830439000050922
0.44767682709472184,4.107001257711279,0.022066666666666665,0.13,0.00107,0.013974912959364705,-1.8546508883707218
0.46494816883316936,4.265449088711379,0.022066666666666665,0.13,0.00107,0.01317253408286302,-1.8803306690519903
0.4834028271208727,4.43475270286113,0.022066666666666665,0.13,0.00107,0.012390452631513438,-1.9069128282665464
0.5032503363846202,4.616834375566071,0.022066666666666665,0.13,0.00107,0.01164536697482099,-1.9338468212015572
0.5247672371767026,4.814231098529426,0.022066666666666665,0.13,0.00107,0.010908067600031055,-1.9622521792902268
0.5483283521579249,5.030381506601555,0.022066666666666665,0.13,0.00107,0.010177387391316555,-1.9923636942151208
0.5744581178015161,5.270096796442153,0.022066666666666665,0.13,0.00107,0.009460076077663316,-2.0241053710002666
0.6039190048012165,5.540371898118251,0.022066666666666665,0.13,0.00107,0.00873896175934329,-2.0585401610694833
0.6378727576435751,5.851864691999404,0.022066666666666665,0.13,0.00107,0.008011889868494342,-2.09626502915304
0.6781947810898106,6.221780200206206,0.022066666666666665,0.13,0.00107,0.007264387934483595,-2.1388009715757734
0.7281358469012275,6.679941104870439,0.022066666666666665,0.13,0.00107,0.006481695817231785,-2.188311354050104
