Complexity,Loss,Equation
1,0.8076275,"0.006397995"
3,0.31790307,"(1.591161e-8 ^ k)"
5,0.1587076,"(0.0063981186 / (0.0054808795 + k))"
7,0.0022527957,"(0.0052480055 / (0.0052480055 + (k ^ 1.4810718)))"
9,0.002238075,"((0.0052480055 / (0.0052480055 + (k ^ 1.4810718))) / 1.0030628)"
11,0.0020474857,"((0.0052480055 / (0.0052480055 + ((k + omega_nu) ^ 1.4810718))) / 1.0030628)"
16,0.0011139913,"(0.0052480055 / (0.0052480055 + ((k ^ 1.642352) / ((0.5235052 + (0.5235052 ^ k)) ^ log10(k)))))"
