Complexity,Loss,Equation
1,0.8102214,"0.005721341"
3,0.32387325,"(0.124996856 ^ x)"
5,0.12455689,"(0.0656323 / (x + 0.058892176))"
7,0.002345342,"(0.11712723 / (0.120032206 + (x ^ 1.4889439)))"
9,0.0019338446,"(x / (((x * 2.4180455) ^ 2.4739566) + x))"
11,0.0005752078,"((x / (((x * 2.4631345) ^ 2.4131126) + x)) - 0.0009395802)"
15,0.00034633095,"(0.46977386 / ((((((x ^ 0.27573946) / 0.23881948) + x) / 1.2616513) * x) + 0.46977386))"
