k (h/Mpc),x,omega_b,omega_m,omega_nu,T(k),log10(T(k))
0.13412176361922018,1.2352876063245197,0.022066666666666665,0.13,0.000642,0.09483772621892546,-1.0230188669925782
0.13862057682147308,1.2767225535094502,0.022066666666666665,0.13,0.000642,0.09055087305630079,-1.0431073580312487
0.143265518232289,1.3195033700007581,0.022066666666666665,0.13,0.000642,0.08609929164068438,-1.065000421575468
0.14806254994133872,1.3636849678073477,0.022066666666666665,0.13,0.000642,0.08166540114866588,-1.0879619002948393
0.15301765750294327,1.409322475052129,0.022066666666666665,0.13,0.000642,0.07745753643923517,-1.110936319999823
0.15813685889905485,1.4564713185228213,0.022066666666666665,0.13,0.000642,0.07366193294798337,-1.1327568890973327
0.1634262152556135,1.5051873223716878,0.022066666666666665,0.13,0.000642,0.07038577841894153,-1.1525150820241903
0.16889184416887573,1.5555268308536228,0.022066666666666665,0.13,0.000642,0.06762532882194099,-1.1698906101632698
0.17453993648524505,1.6075468628716623,0.022066666666666665,0.13,0.000642,0.06526062632448865,-1.1853487624824985
0.1803767773694296,1.6613053060188279,0.022066666666666665,0.13,0.000642,0.06309653508335554,-1.1999944891789358
0.18640877249140672,1.7168611577651771,0.022066666666666665,0.13,0.000642,0.06089946010672308,-1.2153865575101512
0.19264248016483262,1.7742748214588269,0.022066666666666665,0.13,0.000642,0.058486233634266034,-1.2329463452039853
0.199084650282471,1.8336084649288449,0.022066666666666665,0.13,0.000642,0.055807405535810393,-1.253308167192567
0.2057422709243088,1.8949264497550897,0.022066666666666665,0.13,0.000642,0.05296951408387277,-1.2759740110489344
0.21262262356979503,1.9582958397836987,0.022066666666666665,0.13,0.000642,0.05016840985895949,-1.2995696641790198
0.21973334793781774,2.0237869983159253,0.022066666666666665,0.13,0.000642,0.04760079751962952,-1.322385770904028
0.22708251761978737,2.0914742847035916,0.022066666666666665,0.13,0.000642,0.04539225618822868,-1.343018230437453
0.23467872787851515,2.1614368629938827,0.022066666666666665,0.13,0.000642,0.04353401948451762,-1.3611712326965788
0.2425311972780159,2.233759637959658,0.022066666666666665,0.13,0.000642,0.0418796645347683,-1.3779968057726246
0.2506498852112193,2.3085343375525986,0.022066666666666665,0.13,0.000642,0.040229164737353926,-1.3954589844241132
0.25904562793474145,2.3858607658099884,0.022066666666666665,0.13,0.000642,0.03844738300949756,-1.4151332158941237
0.26773029644266644,2.4658482569030387,0.022066666666666665,0.13,0.000642,0.03653521735563061,-1.4372883046025962
0.27671698046862303,2.548617369831911,0.022066666666666665,0.13,0.000642,0.034625749209570796,-1.460600820842666
0.28602020417098334,2.6343018749284672,0.022066666666666665,0.13,0.000642,0.03288615771799989,-1.4829868647158158
0.2956561807322649,2.7230510987664314,0.022066666666666665,0.13,0.000642,0.031381084070523486,-1.5033320576351823
0.3056431153356598,2.8150327146343224,0.022066666666666665,0.13,0.000642,0.030037884935727257,-1.5223306506652452
0.3160015689766062,2.910436093310999,0.022066666666666665,0.13,0.000642,0.028718057745407886,-1.5418449355639725
0.3267548996267623,3.009476366271918,0.022066666666666665,0.13,0.000642,0.027332943899439653,-1.5633135900260413
0.33792980283481544,3.112399404728042,0.022066666666666665,0.13,0.000642,0.025923304281136476,-1.5863096424772494
0.3495569815843801,3.2194879891477504,0.022066666666666665,0.13,0.000642,0.024591256233900457,-1.6092192849450784
0.36167198613517976,3.3310695443579545,0.022066666666666665,0.13,0.000642,0.02339739055967691,-1.6308325754413813
0.374316280192165,3.4475259591696545,0.022066666666666665,0.13,0.000642,0.022285359854840366,-1.6519803487122158
0.38753861249805316,3.569306219012788,0.022066666666666665,0.13,0.000642,0.021174742119544454,-1.6741818700995372
0.4013968067021847,3.6969428909775517,0.022066666666666665,0.13,0.000642,0.02005188627336573,-1.6978447672042947
0.41596013346482336,3.831073971357736,0.022066666666666665,0.13,0.000642,0.01897609347704623,-1.7217931889574118
0.43131250785122094,3.9724723342737844,0.022066666666666665,0.13,0.000642,0.017973370392020373,-1.7453704757343114
0.44755688049331743,4.122086175128643,0.022066666666666665,0.13,0.000642,0.01700774695896547,-1.7693532142002757
0.4648213953175617,4.281095724482188,0.022066666666666665,0.13,0.000642,0.01604225005619815,-1.7947347184422289
0.48326822964302374,4.450994667079297,0.022066666666666665,0.13,0.000642,0.015100065851517108,-1.8210211587407283
0.5031066280290631,4.633710186129413,0.022066666666666665,0.13,0.000642,0.014199635752522408,-1.8477227959478233
0.5246127154604866,4.83178544660684,0.022066666666666665,0.13,0.000642,0.01330841861029766,-1.875873547051555
0.5481606982670547,5.048666961805824,0.022066666666666665,0.13,0.000642,0.012423827551032442,-1.9057445854632389
0.5742740614807709,5.289176130988354,0.022066666666666665,0.13,0.000642,0.011554066694990837,-1.9372651298547678
0.6037137352231455,5.5603212690096475,0.022066666666666665,0.13,0.000642,0.01067833017001519,-1.9714966550459256
0.6376388224547256,5.872777940244797,0.022066666666666665,0.13,0.000642,0.00979358789237353,-2.009058174754565
0.677919877027109,6.243774310559571,0.022066666666666665,0.13,0.000642,0.008881961113196878,-2.0514911325765497
0.7277980199708632,6.703161736897237,0.022066666666666665,0.13,0.000642,0.0079247180776568,-2.101016178888862
0.7933842081048582,7.307223323635738,0.022066666666666665,0.13,0.000642,0.006889425090460275,-2.1618170176363614
0.8872057012941864,8.171337577849355,0.022066666666666665,0.13,0.000642,0.005734260907941693,-2.2415225506114544
1.0349860351646407,9.532423280591424,0.022066666666666665,0.13,0.000642,0.0044394073192871465,-2.3526750062692194
1.271202309559256,11.708021246930755,0.022066666666666665,0.13,0.000642,0.003151050695247667,-2.5015446096824863
1.5972132835878743,14.710645913324765,0.022066666666666665,0.13,0.000642,0.0021517789288794773,-2.6672023495946613
1.007288022029469e-05,9.259069719115867e-05,0.022066666666666665,0.13,0.000856,1.0,0.0
1.2681004879287817e-05,0.00011656478158968848,0.022066666666666665,0.13,0.000856,0.9999990753260898,-4.015809624336172e-07
1.596443928962126e-05,0.00014674636566349572,0.022066666666666665,0.13,0.000856,0.9999973554792592,-1.148502283643252e-06
2.0098038306749428e-05,0.00018474272882221382,0.022066666666666665,0.13,0.000856,0.9999948699909612,-2.2279403323420244e-06
2.5301931151579474e-05,0.00023257731595848375,0.022066666666666665,0.13,0.000856,0.9999907640869538,-4.011124594550411e-06
3.1853244094189856e-05,0.0002927974932670163,0.022066666666666665,0.13,0.000856,0.9999842873684706,-6.82396278076201e-06
4.010085843825809e-05,0.0003686102047834784,0.022066666666666665,0.13,0.000856,0.9999740200610251,-1.1283090704624013e-05
5.048398972268368e-05,0.00046405275384857293,0.022066666666666665,0.13,0.000856,0.9999577593202448,-1.834528159084603e-05
6.355557755064206e-05,0.000584207804233032,0.022066666666666665,0.13,0.000856,0.999932060128099,-2.9506913827146693e-05
8.00117316397582e-05,0.0007354740505174361,0.022066666666666665,0.13,0.000856,0.9998914512713761,-4.714467265239298e-05
0.00010072880220294698,0.0009259069719115873,0.022066666666666665,0.13,0.000856,0.9998273929037065,-7.496877971545476e-05
0.00012681004879287825,0.0011656478158968856,0.022066666666666665,0.13,0.000856,0.999726623579838,-0.00011874210214384203
0.00015964439289621268,0.0014674636566349582,0.022066666666666665,0.13,0.000856,0.999568772375648,-0.0001873201694195665
0.0002009803830674944,0.0018474272882221395,0.022066666666666665,0.13,0.000856,0.999323135640887,-0.00029405798607545975
0.0002530193115157949,0.0023257731595848386,0.022066666666666665,0.13,0.000856,0.9989446548224566,-0.00045857260588825024
0.0003185324409418988,0.002927974932670165,0.022066666666666665,0.13,0.000856,0.9983699726965911,-0.00070848944879368
0.0004010085843825812,0.003686102047834786,0.022066666666666665,0.13,0.000856,0.9975150034601933,-0.0010805634397417713
0.0005048398972268371,0.004640527538485732,0.022066666666666665,0.13,0.000856,0.9962755941911805,-0.001620508483439322
0.0006355557755064209,0.005842078042330322,0.022066666666666665,0.13,0.000856,0.9945267935077323,-0.0023835120711581037
0.0008001173163975822,0.0073547405051743635,0.022066666666666665,0.13,0.000856,0.9921029281144569,-0.003443268578433527
0.0010072880220294703,0.009259069719115878,0.022066666666666665,0.13,0.000856,0.9887446492685332,-0.004915853733900835
0.001268100487928783,0.01165647815896886,0.022066666666666665,0.13,0.000856,0.984075418038397,-0.006971616626803478
0.0015964439289621278,0.014674636566349592,0.022066666666666665,0.13,0.000856,0.9776459779808849,-0.009818382066905466
0.0020098038306749447,0.0184742728822214,0.022066666666666665,0.13,0.000856,0.9689295264087034,-0.013707809538340634
0.0025301931151579496,0.023257731595848395,0.022066666666666665,0.13,0.000856,0.95727568952704,-0.01896297006240361
0.0031853244094189885,0.029279749326701653,0.022066666666666665,0.13,0.000856,0.9419368438608274,-0.025978215341141416
0.004010085843825813,0.036861020478347876,0.022066666666666665,0.13,0.000856,0.9220836104148966,-0.035229697280985156
0.0050483989722683725,0.04640527538485733,0.022066666666666665,0.13,0.000856,0.8968198828083618,-0.04729477184680857
0.006355557755064212,0.05842078042330325,0.022066666666666665,0.13,0.000856,0.8652228208153977,-0.06287203428207389
0.008001173163975826,0.07354740505174368,0.022066666666666665,0.13,0.000856,0.826361181648275,-0.08283009201107763
0.010072880220294707,0.09259069719115882,0.022066666666666665,0.13,0.000856,0.7792733529290953,-0.10831017410563064
0.012681004879287836,0.11656478158968865,0.022066666666666665,0.13,0.000856,0.7230427269707336,-0.1408360380590831
0.01596443928960423,0.1467463656633392,0.022066666666666665,0.13,0.000856,0.6569214266979035,-0.18248657258968526
0.020098038191870407,0.18474272776623696,0.022066666666666665,0.13,0.000856,0.580807364877094,-0.23596788523977674
0.025301835966612455,0.23257644101087535,0.022066666666666665,0.13,0.000856,0.49643382505832595,-0.30413863503851957
0.03183912799334632,0.29266773697188125,0.022066666666666665,0.13,0.000856,0.4093651574353622,-0.38788912449106655
0.03960115477351174,0.36401688989280573,0.022066666666666665,0.13,0.000856,0.33376787615778075,-0.47655546477710214
0.046270302718631744,0.4253202156948452,0.022066666666666665,0.13,0.000856,0.2898205692658469,-0.5378707948426079
0.05108625562960601,0.4695888288337644,0.022066666666666665,0.13,0.000856,0.2663015447882768,-0.5746263142554695
0.055037538916628735,0.505909331643685,0.022066666666666665,0.13,0.000856,0.25058071541401983,-0.6010523551756446
0.058555996438763344,0.5382512664118113,0.022066666666666665,0.13,0.000856,0.23842632230856198,-0.6226458000966123
0.06183244295244414,0.5683686171969446,0.022066666666666665,0.13,0.000856,0.22808198409123823,-0.6419090177429297
0.06496716865769277,0.5971832593056865,0.022066666666666665,0.13,0.000856,0.21868134676462128,-0.6601882601388013
0.06802000766912383,0.6252451925659731,0.022066666666666665,0.13,0.000856,0.2097522575141054,-0.6782933562649702
0.07103011515414606,0.6529143343172069,0.022066666666666665,0.13,0.000856,0.20102942326707385,-0.6967403732892402
0.07402500414886053,0.6804435865237449,0.022066666666666665,0.13,0.000856,0.19237541709887565,-0.7158504255436033
0.07702515099242571,0.7080211692852153,0.022066666666666665,0.13,0.000856,0.1837532333757523,-0.7357650102035368
0.08004654572037856,0.7357940642499745,0.022066666666666665,0.13,0.000856,0.17519088224298274,-0.756488500306073
0.08310219918516709,0.7638818681840783,0.022066666666666665,0.13,0.000856,0.16675706085071207,-0.7779157680646066
0.08620308116891144,0.7923854161766298,0.022066666666666665,0.13,0.000856,0.15856793783265893,-0.7997846217473334
0.08935872955246897,0.8213923811691309,0.022066666666666665,0.13,0.000856,0.15074451020970547,-0.8217584949692017
0.09257765990852544,0.8509810389669831,0.022066666666666665,0.13,0.000856,0.1434118689887734,-0.8434149042956851
0.09586764895270228,0.8812228737440767,0.022066666666666665,0.13,0.000856,0.13667367776584127,-0.8643151189493126
0.09923593540643083,0.9121844243899294,0.022066666666666665,0.13,0.000856,0.1306093266589829,-0.8840258094935168
0.1026893650954178,0.9439286182660476,0.022066666666666665,0.13,0.000856,0.12523999369571603,-0.9022569629164751
0.10623449735845061,0.9765157493239283,0.022066666666666665,0.13,0.000856,0.12054174367843498,-0.9188625306012629
0.10987768396312045,1.0100042035045143,0.022066666666666665,0.13,0.000856,0.11642353598571081,-0.9339592145704498
0.11362512807677476,1.0444510008037684,0.022066666666666665,0.13,0.000856,0.11274812352090358,-0.9478906773994347
0.1174829285214451,1.0799122020674063,0.022066666666666665,0.13,0.000856,0.10933743298486553,-0.9612311266544015
0.12145711303785259,1.1164432147562193,0.022066666666666665,0.13,0.000856,0.10599337247449918,-0.9747212893365366
0.1255536632946475,1.1540990228329449,0.022066666666666665,0.13,0.000856,0.10254283617496113,-0.989094674821295
0.12977853372257045,1.1929343598873399,0.022066666666666665,0.13,0.000856,0.09884239493490003,-1.0050567402589232
0.13413766581589037,1.2330038405961097,0.022066666666666665,0.13,0.000856,0.09483772621892546,-1.0230188669925782
0.13863699925285797,1.2743620629429782,0.022066666666666665,0.13,0.000856,0.09055087305630079,-1.0431073580312487
0.1432824809954746,1.3170636918644714,0.022066666666666665,0.13,0.000856,0.08609929164068438,-1.065000421575468
0.14808007340459584,1.3611635338445789,0.022066666666666665,0.13,0.000856,0.08166540114866588,-1.0879619002948393
0.15303576232717492,1.4067166112533236,0.022066666666666665,0.13,0.000856,0.07745753643923517,-1.110936319999823
0.15815556606282147,1.4537782447680667,0.022066666666666665,0.13,0.000856,0.07366193294798337,-1.1327568890973327
0.16344554608592526,1.5024041519321005,0.022066666666666665,0.13,0.000856,0.07038577841894153,-1.1525150820241903
0.1689118203799351,1.5526505697243764,0.022066666666666665,0.13,0.000856,0.06762532882194099,-1.1698906101632698
0.1745605802273271,1.604574408894197,0.022066666666666665,0.13,0.000856,0.06526062632448865,-1.1853487624824985
0.18039811129010405,1.6582334477348029,0.022066666666666665,0.13,0.000856,0.06309653508335554,-1.1999944891789358
0.18643081981133103,1.7136865729299229,0.022066666666666665,0.13,0.000856,0.06089946010672308,-1.2153865575101512
0.1926652647703945,1.770994075127413,0.022066666666666665,0.13,0.000856,0.058486233634266034,-1.2329463452039853
0.19910819683763956,1.830218007013306,0.022066666666666665,0.13,0.000856,0.055807405535810393,-1.253308167192567
0.2057666050041882,1.8914226119367235,0.022066666666666665,0.13,0.000856,0.05296951408387277,-1.2759740110489344
0.21264777181858588,1.9546748316494191,0.022066666666666665,0.13,0.000856,0.05016840985895949,-1.2995696641790198
0.21975933825421212,2.020044902572055,0.022066666666666665,0.13,0.000856,0.04760079751962952,-1.322385770904028
0.22710937937328776,2.0876070513036304,0.022066666666666665,0.13,0.000856,0.04539225618822868,-1.343018230437453
0.23470649216082412,2.1574403019979664,0.022066666666666665,0.13,0.000856,0.04353401948451762,-1.3611712326965788
0.24255989719454776,2.2296294109215467,0.022066666666666665,0.13,0.000856,0.0418796645347683,-1.3779968057726246
0.25067955621900684,2.3042659472038327,0.022066666666666665,0.13,0.000856,0.040229164737353926,-1.3954589844241132
0.259076308234644,2.3814495437785936,0.022066666666666665,0.13,0.000856,0.03844738300949756,-1.4151332158941237
0.2677620274359469,2.461289349163646,0.022066666666666665,0.13,0.000856,0.03653521735563061,-1.4372883046025962
0.2767498072908185,2.5439057195327224,0.022066666666666665,0.13,0.000856,0.034625749209570796,-1.460600820842666
0.28605417631976393,2.629432202174514,0.022066666666666665,0.13,0.000856,0.03288615771799989,-1.4829868647158158
0.29569135281097686,2.718017876853523,0.022066666666666665,0.13,0.000856,0.031381084070523486,-1.5033320576351823
0.3056795479409199,2.8098301421179763,0.022066666666666665,0.13,0.000856,0.030037884935727257,-1.5223306506652452
0.3160393297672989,2.905058061151512,0.022066666666666665,0.13,0.000856,0.028718057745407886,-1.5418449355639725
0.326794064624013,3.003916419109836,0.022066666666666665,0.13,0.000856,0.027332943899439653,-1.5633135900260413
0.3379704580193496,3.1066506950989337,0.022066666666666665,0.13,0.000856,0.025923304281136476,-1.5863096424772494
0.3495992248811916,3.213543223121062,0.022066666666666665,0.13,0.000856,0.024591256233900457,-1.6092192849450784
0.36171592990875717,3.3249209166531997,0.022066666666666665,0.13,0.000856,0.02339739055967691,-1.6308325754413813
0.3743620544235309,3.441165075223651,0.022066666666666665,0.13,0.000856,0.022285359854840366,-1.6519803487122158
0.3875863688852569,3.562724000685639,0.022066666666666665,0.13,0.000856,0.021174742119544454,-1.6741818700995372
0.40144672403106796,3.6901294615072673,0.022066666666666665,0.13,0.000856,0.02005188627336573,-1.6978447672042947
0.4160124247573803,3.824018513678243,0.022066666666666665,0.13,0.000856,0.01897609347704623,-1.7217931889574118
0.43136743004948486,3.9651629147111684,0.022066666666666665,0.13,0.000856,0.017973370392020373,-1.7453704757343114
0.44761474783808997,4.114509521504161,0.022066666666666665,0.13,0.000856,0.01700774695896547,-1.7693532142002757
0.46488259824256845,4.273236943351386,0.022066666666666665,0.13,0.000856,0.01604225005619815,-1.7947347184422289
0.4833332621294516,4.442836878579869,0.022066666666666665,0.13,0.000856,0.015100065851517108,-1.8210211587407283
0.5031761283462747,4.625234045736175,0.022066666666666665,0.13,0.000856,0.014199635752522408,-1.8477227959478233
0.5246875288511089,4.822968509637363,0.022066666666666665,0.13,0.000856,0.01330841861029766,-1.875873547051555
0.5482419771053564,5.039482827103359,0.022066666666666665,0.13,0.000856,0.012423827551032442,-1.9057445854632389
0.5743634325194653,5.279593273722901,0.022066666666666665,0.13,0.000856,0.011554066694990837,-1.9372651298547678
0.6038135937254362,5.550301442470795,0.022066666666666665,0.13,0.000856,0.01067833017001519,-1.9714966550459256
0.6377528820514067,5.86227401630742,0.022066666666666665,0.13,0.000856,0.00979358789237353,-2.009058174754565
0.678054273513126,6.23272753621488,0.022066666666666665,0.13,0.000856,0.008881961113196878,-2.0514911325765497
0.7279637099364843,6.691498951519306,0.022066666666666665,0.13,0.000856,0.0079247180776568,-2.101016178888862
0.7936025742719741,7.2948564896556105,0.022066666666666665,0.13,0.000856,0.006889425090460275,-2.1618170176363614
0.8875215814126135,8.158167296542064,0.022066666666666665,0.13,0.000856,0.005734260907941693,-2.2415225506114544
1.0354851947124195,9.518260320059744,0.022066666666666665,0.13,0.000856,0.0044394073192871465,-2.3526750062692194
1.2719480645233439,11.691845381808362,0.022066666666666665,0.13,0.000856,0.003151050695247667,-2.5015446096824863
1.5981760223855144,14.690558103602507,0.022066666666666665,0.13,0.000856,0.0021517789288794773,-2.6672023495946613
1.0079035256210484e-05,9.246538567209397e-05,0.022066666666666665,0.13,0.00107,1.0,0.0
1.2688753610412714e-05,0.0001164070237339474,0.022066666666666665,0.13,0.00107,0.9999990753260898,-4.015809624336172e-07
1.597419436414355e-05,0.00014654776028999312,0.022066666666666665,0.13,0.00107,0.9999973554792592,-1.148502283643252e-06
2.011031921795949e-05,0.00018449269947059253,0.022066666666666665,0.13,0.00107,0.9999948699909612,-2.2279403323420244e-06
2.5317391902781804e-05,0.00023226254765403324,0.022066666666666665,0.13,0.00107,0.9999907640869538,-4.011124594550411e-06
3.18727080267639e-05,0.0002924012234497162,0.022066666666666665,0.13,0.00107,0.9999842873684706,-6.82396278076201e-06
4.012536207758901e-05,0.00036811133064055233,0.022066666666666665,0.13,0.00107,0.9999740200610251,-1.1283090704624013e-05
5.05148379769188e-05,0.00046342470851275616,0.022066666666666665,0.13,0.00107,0.9999577593202448,-1.834528159084603e-05
6.359441320180814e-05,0.0005834171420000134,0.022066666666666665,0.13,0.00107,0.999932060128099,-2.9506913827146693e-05
8.006062282789474e-05,0.0007344786657401431,0.022066666666666665,0.13,0.00107,0.9998914512713761,-4.714467265239298e-05
0.00010079035256210489,0.0009246538567209402,0.022066666666666665,0.13,0.00107,0.9998273929037065,-7.496877971545476e-05
0.0001268875361041272,0.0011640702373394744,0.022066666666666665,0.13,0.00107,0.999726623579838,-0.00011874210214384203
0.0001597419436414356,0.001465477602899932,0.022066666666666665,0.13,0.00107,0.999568772375648,-0.0001873201694195665
0.000201103192179595,0.0018449269947059263,0.022066666666666665,0.13,0.00107,0.999323135640887,-0.00029405798607545975
0.0002531739190278182,0.0023226254765403337,0.022066666666666665,0.13,0.00107,0.9989446548224566,-0.00045857260588825024
0.0003187270802676392,0.002924012234497164,0.022066666666666665,0.13,0.00107,0.9983699726965911,-0.00070848944879368
0.0004012536207758903,0.0036811133064055253,0.022066666666666665,0.13,0.00107,0.9975150034601933,-0.0010805634397417713
0.0005051483797691884,0.004634247085127565,0.022066666666666665,0.13,0.00107,0.9962755941911805,-0.001620508483439322
0.0006359441320180818,0.005834171420000139,0.022066666666666665,0.13,0.00107,0.9945267935077323,-0.0023835120711581037
0.000800606228278948,0.007344786657401437,0.022066666666666665,0.13,0.00107,0.9921029281144569,-0.003443268578433527
0.0010079035256210496,0.009246538567209408,0.022066666666666665,0.13,0.00107,0.9887446492685332,-0.004915853733900835
0.0012688753610412729,0.011640702373394754,0.022066666666666665,0.13,0.00107,0.984075418038397,-0.006971616626803478
0.0015974194364143572,0.014654776028999332,0.022066666666666665,0.13,0.00107,0.9776459779808849,-0.009818382066905466
0.002011031921795951,0.018449269947059272,0.022066666666666665,0.13,0.00107,0.9689295264087034,-0.013707809538340634
0.0025317391902781837,0.023226254765403354,0.022066666666666665,0.13,0.00107,0.95727568952704,-0.01896297006240361
0.003187270802676394,0.029240122344971656,0.022066666666666665,0.13,0.00107,0.9419368438608274,-0.025978215341141416
0.004012536207758905,0.03681113306405527,0.022066666666666665,0.13,0.00107,0.9220836104148966,-0.035229697280985156
0.005051483797691886,0.04634247085127567,0.022066666666666665,0.13,0.00107,0.8968198828083618,-0.04729477184680857
0.006359441320180822,0.05834171420000142,0.022066666666666665,0.13,0.00107,0.8652228208153977,-0.06287203428207389
0.008006062282789484,0.0734478665740144,0.022066666666666665,0.13,0.00107,0.826361181648275,-0.08283009201107763
0.010079035256210503,0.09246538567209414,0.022066666666666665,0.13,0.00107,0.7792733529290953,-0.10831017410563064
0.012688753610412738,0.11640702373394762,0.022066666666666665,0.13,0.00107,0.7230427269707336,-0.1408360380590831
0.015974194364126105,0.14654776028983307,0.022066666666666665,0.13,0.00107,0.6569214266979035,-0.18248657258968526
0.020110319100890436,0.18449269839659738,0.022066666666666665,0.13,0.00107,0.580807364877094,-0.23596788523977674
0.0253172953533848,0.23226166190683586,0.022066666666666665,0.13,0.00107,0.49643382505832595,-0.30413863503851957
0.03185844371198861,0.2922703621784221,0.022066666666666665,0.13,0.00107,0.4093651574353622,-0.38788912449106655
0.03962211232148895,0.363494501588535,0.022066666666666665,0.13,0.00107,0.33376787615778075,-0.47655546477710214
0.046285970330331196,0.42462894404144697,0.022066666666666665,0.13,0.00107,0.2898205692658469,-0.5378707948426079
0.05109910939351456,0.46878483282023076,0.022066666666666665,0.13,0.00107,0.2663015447882768,-0.5746263142554695
0.055049153228733154,0.5050226588978913,0.022066666666666665,0.13,0.00107,0.25058071541401983,-0.6010523551756446
0.05856700982007813,0.5372955856402996,0.022066666666666665,0.13,0.00107,0.23842632230856198,-0.6226458000966123
0.06184316728412389,0.5673511570055094,0.022066666666666665,0.13,0.00107,0.22808198409123823,-0.6419090177429297
0.06497778066685898,0.5961081985278033,0.022066666666666665,0.13,0.00107,0.21868134676462128,-0.6601882601388013
0.06803061901612348,0.6241150333273308,0.022066666666666665,0.13,0.00107,0.2097522575141054,-0.6782933562649702
0.07104080256340002,0.6517305516351184,0.022066666666666665,0.13,0.00107,0.20102942326707385,-0.6967403732892402
0.07403582404485114,0.6792069726753108,0.022066666666666665,0.13,0.00107,0.19237541709887565,-0.7158504255436033
0.07703614729827508,0.7067320323379261,0.022066666666666665,0.13,0.00107,0.1837532333757523,-0.7357650102035368
0.08005775432290665,0.7344523499853826,0.022066666666666665,0.13,0.00107,0.17519088224298274,-0.756488500306073
0.08311365064202354,0.7624872386962803,0.022066666666666665,0.13,0.00107,0.16675706085071207,-0.7779157680646066
0.08621480242813703,0.7909373024813036,0.022066666666666665,0.13,0.00107,0.15856793783265893,-0.7997846217473334
0.08937074508756802,0.8198900194572155,0.022066666666666665,0.13,0.00107,0.15074451020970547,-0.8217584949692017
0.09258999249209428,0.8494234961508297,0.022066666666666665,0.13,0.00107,0.1434118689887734,-0.8434149042956851
0.09588032019796917,0.8796090657591741,0.022066666666666665,0.13,0.00107,0.13667367776584127,-0.8643151189493126
0.09924896615478956,0.9105131294589421,0.022066666666666665,0.13,0.00107,0.1306093266589829,-0.8840258094935168
0.1027027756987529,0.9421984865791831,0.022066666666666665,0.13,0.00107,0.12523999369571603,-0.9022569629164751
0.10624830788770644,0.9747253101223794,0.022066666666666665,0.13,0.00107,0.12054174367843498,-0.9188625306012629
0.10989191436396835,1.0081518702544419,0.022066666666666665,0.13,0.00107,0.11642353598571081,-0.9339592145704498
0.11363979828658742,1.0425350749511093,0.022066666666666665,0.13,0.00107,0.11274812352090358,-0.9478906773994347
0.1174980585575323,1.0779308757303963,0.022066666666666665,0.13,0.00107,0.10933743298486553,-0.9612311266544015
0.12147272306414554,1.1143945726199094,0.022066666666666665,0.13,0.00107,0.10599337247449918,-0.9747212893365366
0.1255697736722008,1.1519810434439386,0.022066666666666665,0.13,0.00107,0.10254283617496113,-0.989094674821295
0.12979516504805283,1.190744916498451,0.022066666666666665,0.13,0.00107,0.09884239493490003,-1.0050567402589232
0.13415483895144978,1.2307407016738,0.022066666666666665,0.13,0.00107,0.09483772621892546,-1.0230188669925782
0.1386547353502389,1.2720228924213837,0.022066666666666665,0.13,0.00107,0.09055087305630079,-1.0431073580312487
0.1433008015169471,1.3146460492059608,0.022066666666666665,0.13,0.00107,0.08609929164068438,-1.065000421575468
0.1480990001430636,1.3586648739463343,0.022066666666666665,0.13,0.00107,0.08166540114866588,-1.0879619002948393
0.1530553174277241,1.4041342842211928,0.022066666666666665,0.13,0.00107,0.07745753643923517,-1.110936319999823
0.15817577204792052,1.4511094955620976,0.022066666666666665,0.13,0.00107,0.07366193294798337,-1.1327568890973327
0.16346642588646806,1.499646119872188,0.022066666666666665,0.13,0.00107,0.07038577841894153,-1.1525150820241903
0.1689333973743224,1.5498002878290178,0.022066666666666665,0.13,0.00107,0.06762532882194099,-1.1698906101632698
0.17458287829079505,1.60162880301026,0.022066666666666665,0.13,0.00107,0.06526062632448865,-1.1853487624824985
0.18042115485653187,1.6551893354013503,0.022066666666666665,0.13,0.00107,0.06309653508335554,-1.1999944891789358
0.18645463394979572,1.7105406619044896,0.022066666666666665,0.13,0.00107,0.06089946010672308,-1.2153865575101512
0.19268987527879608,1.7677429614886033,0.022066666666666665,0.13,0.00107,0.058486233634266034,-1.2329463452039853
0.1991336303558105,1.8268581727391562,0.022066666666666665,0.13,0.00107,0.055807405535810393,-1.253308167192567
0.2057928891490429,1.8879504218437622,0.022066666666666665,0.13,0.00107,0.05296951408387277,-1.2759740110489344
0.21267493534408663,1.9510865295625817,0.022066666666666665,0.13,0.00107,0.05016840985895949,-1.2995696641790198
0.21978741123925594,2.0163366065801283,0.022066666666666665,0.13,0.00107,0.04760079751962952,-1.322385770904028
0.22713839344109324,2.0837747479382274,0.022066666666666665,0.13,0.00107,0.04539225618822868,-1.343018230437453
0.2347364807340642,2.153479839155355,0.022066666666666665,0.13,0.00107,0.04353401948451762,-1.3611712326965788
0.24259089579138945,2.225536489325,0.022066666666666665,0.13,0.00107,0.0418796645347683,-1.3779968057726246
0.2507116027964555,2.3000361101781794,0.022066666666666665,0.13,0.00107,0.040229164737353926,-1.3954589844241132
0.25910944358723875,2.377078165076653,0.022066666666666665,0.13,0.00107,0.03844738300949756,-1.4151332158941237
0.26779629566003815,2.456771618544125,0.022066666666666665,0.13,0.00107,0.03653521735563061,-1.4372883046025962
0.2767852563275392,2.5392366257381043,0.022066666666666665,0.13,0.00107,0.034625749209570796,-1.460600820842666
0.2860908585936131,2.6246065128920804,0.022066666666666665,0.13,0.00107,0.03288615771799989,-1.4829868647158158
0.2957293259859765,2.7130301151583422,0.022066666666666665,0.13,0.00107,0.031381084070523486,-1.5033320576351823
