Complexity,Loss,Equation
1,0.8095569,"0.0058600428"
3,0.32053018,"(0.13038455 ^ x)"
5,0.18255043,"((0.116725005 ^ x) - -0.0050488375)"
9,0.11867473,"(0.36375606 / ((2.1484685 ^ x) - (0.50530005 - x)))"
11,0.10871624,"((0.8245356 ^ x) * (((0.05929435 ^ 0.6769585) ^ x) - -0.018385423))"
13,0.026590103,"(0.42091215 / (((x + x) + (x * x)) - (-0.9524495 + 0.42091215)))"
