Complexity,Loss,Equation
1,0.8095571,"0.0058601038"
3,0.32053015,"(0.13038762 ^ x)"
5,0.2488913,"((0.3161195 ^ x) * 0.48968545)"
7,0.23602788,"(((0.16461465 ^ 1.513543) ^ x) + 0.006543847)"
9,0.11867473,"(0.36375606 / ((2.1484685 ^ x) - (0.50530005 - x)))"
11,0.11008964,"(0.36375606 / ((2.1484685 ^ x) - (0.50530005 - (x * x))))"
13,0.06717507,"(0.22532453 / (((1.3804901 / (x ^ -0.11164847)) / 1.9552915) + (x * x)))"
15,0.06301753,"(((-0.6270889 * -1.2095445) / ((1.6861656 ^ x) + ((x + x) + -0.6264254))) * 0.36478585)"
