Complexity,Loss,Equation
1,0.8095569,"0.0058600428"
3,0.32053018,"(0.13038455 ^ x)"
5,0.2488913,"((0.3161195 ^ x) * 0.48968545)"
7,0.24545392,"(0.15461467 / ((1.7119141 ^ x) + -0.82900333))"
9,0.11867473,"(0.36375606 / ((2.1484685 ^ x) - (0.50530005 - x)))"
11,0.094805166,"((0.15461467 * 1.0593734) / (((1.7119141 + 0.2940275) ^ x) + -0.82900333))"
13,0.06425137,"((0.15461467 / ((((1.8504244 ^ x) + x) + -0.68579805) * 0.28728357)) / 2.1448393)"
